Type_media,hors Québec,hors Québec,hors Québec,local/regional,local/regional,local/regional,national,national,national,non media,non media,non media
type mot-clés,local,mixte,national,local,mixte,national,local,mixte,national,local,mixte,national
domaine,,,,,,,,,,,,
nouvelleshebdo.com,0.0,0.0,0.0,99.33676470588236,77.671875,90.20454545454545,0.0,0.0,0.0,0.0,0.0,0.0
objectif-languedoc-roussillon.latribune.fr,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
observalgerie.com,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeilregional.com,0.0,0.0,0.0,69.65753424657534,94.0,30.210526315789473,0.0,0.0,0.0,0.0,0.0,0.0
officieldelafranchise.fr,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onfr.tfo.org,9.25,21.451612903225808,117.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openjaw.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.666666666666666
or.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334
orientxxi.info,0.0,0.0,150.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outremers360.com,11.8,5.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paperjam.lu,0.0,8.666666666666666,44.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paris-supporters.fr,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parismatch.be,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
partenaires.clicanoo.re,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,15.625,0.0
passionmlb.com,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,143.8,0.0,0.0,0.0
patwhite.com,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,6.166666666666667,0.0,0.0,0.0
pesesurstart.com,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,136.57142857142858,0.0,0.0,0.0
plumelibre.ca,0.0,0.0,0.0,87.79957356076758,98.52588555858311,96.82608695652173,0.0,0.0,0.0,0.0,0.0,0.0
pm.gc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.8015873015873
pokaa.fr,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poleposition.ca,0.0,0.0,0.0,0.0,0.0,0.0,31.38888888888889,4.0,83.15384615384616,0.0,0.0,0.0
pontivy.maville.com,7.5,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portail-assurance.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.625,0.0,0.0,0.0
portail-ie.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
positivr.fr,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premium.courrier-picard.fr,59.513513513513516,43.523809523809526,156.1851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
presse-evasion.fr,12.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
presselib.com,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pro.largus.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protegez-vous.ca,0.0,0.0,0.0,0.0,0.0,0.0,83.0,22.0,20.0,0.0,0.0,0.0
publications.mcgill.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0
pxlbbq.com,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quebec.huffingtonpost.ca,0.0,0.0,0.0,0.0,0.0,0.0,197.0,316.0,232.88888888888889,0.0,0.0,0.0
quebechebdo.com,0.0,0.0,0.0,135.58503401360545,111.73988439306359,98.75925925925925,0.0,0.0,0.0,0.0,0.0,0.0
quebecscience.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,40.1,12.608695652173912,51.785714285714285,0.0,0.0,0.0
quebecyachting.ca,0.0,0.0,0.0,0.0,0.0,0.0,17.923076923076923,40.333333333333336,79.0,0.0,0.0,0.0
quefaire.paris.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
racingstub.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radio8fm.com,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radioexpressfm.com,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radiogaspesie.ca,0.0,0.0,0.0,79.20253164556962,36.58108108108108,81.5909090909091,0.0,0.0,0.0,0.0,0.0,0.0
rapportsdeforce.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rcf.fr,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rci.fm,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rcinet.ca,0.0,0.0,0.0,0.0,0.0,0.0,159.53333333333333,254.6,198.6304347826087,0.0,0.0,0.0
rds.ca,0.0,0.0,0.0,0.0,0.0,0.0,64.09677419354838,13.2,58.2962962962963,0.0,0.0,0.0
redon.maville.com,0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
references.lesoir.be,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
region-aura.latribune.fr,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regionreunion.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
remiremontvallees.com,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rendez-vousnature.ca,0.0,0.0,0.0,0.0,0.0,0.0,103.16666666666667,207.77407407407406,253.75,0.0,0.0,0.0
rennes.maville.com,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reporterre.net,0.0,0.0,42.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rezonodwes.com,6.25,15.0,11.222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ricochet.media,0.0,0.0,0.0,0.0,0.0,0.0,227.0,281.0,191.64583333333334,0.0,0.0,0.0
rimq.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.464730290456432,28.829268292682926,37.2
rmc.bfmtv.com,51.5,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rmcsport.bfmtv.com,0.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rocknfool.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
rpmweb.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0
rue89bordeaux.com,0.0,0.0,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saint-brieuc.maville.com,10.428571428571429,2.3333333333333335,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saintdieinfo.fr,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saintgeorgesdedidonnehier.blogs.sudouest.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salutbonjour.ca,0.0,0.0,0.0,0.0,0.0,0.0,145.26666666666668,58.0,117.03846153846153,0.0,0.0,0.0
sante.journaldesfemmes.fr,1.1578947368421053,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sceneweb.fr,0.0,1.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scfp.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.222222222222221,0.0,34.09090909090909
sciencepost.fr,16.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sciencepresse.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,29.0,45.125,95.74603174603175,0.0,0.0,0.0
senalioune.com,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
senbaat.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
senego.com,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seriesaddict.fr,0.0,0.0,29.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
showbizz.net,0.0,0.0,0.0,0.0,0.0,0.0,60.875,8.0,113.25,0.0,0.0,0.0
siecledigital.fr,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
silo57.ca,0.0,0.0,0.0,0.0,0.0,0.0,100.22727272727273,139.51612903225808,115.56923076923077,0.0,0.0,0.0
soirmag.lesoir.be,0.0,0.0,40.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soreltracy.com,0.0,0.0,0.0,75.30381679389313,60.2676399026764,78.38586956521739,0.0,0.0,0.0,0.0,0.0,0.0
sorstu.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.22222222222222,32.0,72.2
sosoir.lesoir.be,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sourdoreille.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.75,0.0,0.0
sport241.com,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sports.orange.fr,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssjb.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,15.0
stampa-paese.com,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start.lesechos.fr,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
syfantasy.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
tarbes-infos.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terres-et-territoires.com,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tetu.com,0.0,0.0,143.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
theathletic.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0
theconversation.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,25.29032258064516,0.0,0.0,0.0
thegoodlife.thegoodhub.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
todaycycling.com,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tonbarbier.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,0.0,87.75
tonpetitlook.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
topolocal.ca,0.0,0.0,0.0,172.2328398384926,148.289156626506,174.8360655737705,0.0,0.0,0.0,0.0,0.0,0.0
touchdownactu.com,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toulon.maville.com,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tout-metz.com,149.66666666666666,0.0,173.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toutelaculture.com,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toutelathailande.fr,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tplmoms.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,167.25,63.333333333333336
transport-magazine.com,0.0,0.0,0.0,0.0,0.0,0.0,134.32,17.90909090909091,185.14285714285714,0.0,0.0,0.0
transportroutier.ca,0.0,0.0,0.0,0.0,0.0,0.0,66.21052631578948,62.84848484848485,8.833333333333334,0.0,0.0,0.0
trashtalk.co,14.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truckstopquebec.com,0.0,0.0,0.0,0.0,0.0,0.0,89.08875739644971,57.810810810810814,151.58333333333334,0.0,0.0,0.0
trustmyscience.com,161.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvanouvelles.ca,0.0,0.0,0.0,154.0692582663092,132.00488758553274,223.95944233206592,172.73751903875444,153.22418977614433,173.01316135825218,0.0,0.0,0.0
tvasports.ca,0.0,0.0,0.0,0.0,0.0,0.0,46.0,13.195652173913043,76.49382716049382,0.0,0.0,0.0
tvmag.lefigaro.fr,25.2,11.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniquefm.ca,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
up-magazine.info,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
usbeketrica.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vantbefinfo.com,12.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
viaatv.tv,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
villedeprinceville.qc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.7391304347826,100.08333333333333,96.5
vingt55.ca,0.0,0.0,0.0,87.90288153681963,80.09424083769633,99.06880733944953,0.0,0.0,0.0,0.0,0.0,0.0
vipress.net,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
viva-media.ca,0.0,0.0,0.0,125.24285714285715,145.49056603773585,166.5151515151515,0.0,0.0,0.0,0.0,0.0,0.0
vivreparis.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
vl-media.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
voilesetvoiliers.ouest-france.fr,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
voyage.gc.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
wesportfr.com,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whc.unesco.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
wukali.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
www.1jour1actu.com,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.20min.ch,6.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.20minutes.fr,27.72222222222222,7.388888888888889,28.25925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.24haubenin.info,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.24heures.ch,11.333333333333334,1.625,10.818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.24matins.fr,0.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.37degres-mag.fr,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.7sur7.be,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.aa.com.tr,4.666666666666667,7.0,17.705882352941178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.acrimed.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.acteurspublics.fr,28.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.actu-environnement.com,28.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.actuabd.com,5.0,0.0,72.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.actualite.cd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.actugaming.net,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.actuia.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
www.actusante.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
www.adiac-congo.com,1.5,1.0,39.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.admagazine.fr,0.0,8.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.adoxa.info,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.aeroemploi.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
www.affiches-parisiennes.com,20.857142857142858,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.affiches.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.africaguinee.com,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.africaintelligence.fr,5.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.africatopsports.com,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.afrik.com,0.0,0.0,83.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.afrique-sur7.ci,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.afriquemedia.tv,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.afriquenligne.fr,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.agefi.fr,0.0,0.0,125.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.agefiactifs.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.agencebeninpresse.info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
www.agenceecofin.com,0.0,0.0,74.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.agriculteur-normand.com,0.0,0.0,25.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.agriculture-environnement.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
www.aip.ci,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.air-journal.fr,0.0,4.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.aisnenouvelle.fr,62.333333333333336,1.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.algerie-eco.com,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.algerie-focus.com,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.algerie360.com,107.18518518518519,1.0,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.algeriepatriotique.com,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.allierpoprock.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.allnews.ch,0.0,1.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.allocine.fr,10.8,18.5,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.alouette.fr,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.alta-frequenza.corsica,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.alternatives-economiques.fr,0.0,1.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.altitude.news,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.alwihdainfo.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.amisdelaterre.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5
www.amnesty.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
www.amnesty.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
www.angers.villactu.fr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.anp.ne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.aps.sn,10.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.aquilon.nt.ca,0.0,7.0,221.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.arabnews.fr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.arcinfo.ch,201.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.argusdelassurance.com,8.0,15.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.arles-info.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
www.arte.tv,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.arts-in-the-city.com,18.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.artsixmic.fr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.atlantico.fr,4.0,3.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.atuvu.ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
www.audiogram.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,11.0
www.aunistv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.auto-moto.com,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.auto123.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,35.75
www.autohebdo.fr,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.automobile-propre.com,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.automobile-sportive.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
www.autonews.fr,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.auvergne-rhone-alpes.ars.sante.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
www.azinat.com,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.badzine.fr,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.barlamane.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.bas-rhin.gouv.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.basketusa.com,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.bastamag.net,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.batiactu.com,223.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.bbc.com,9.0,5.571428571428571,69.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.bdgest.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1.0,0.0
www.beinsports.com,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.benzinemag.net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
www.betanews.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0
www.bfmtv.com,23.529411764705884,8.785714285714286,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.bienpublic.com,111.14397905759162,65.84444444444445,128.7664835164835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.bilan.ch,4.0,0.0,28.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.blada.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
www.blelorraine.fr,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.blow-ent.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.bluewin.ch,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.blvd.fm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.375,13.0,0.0
www.bordeaux-gazette.com,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.boursedirect.fr,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.boursorama.com,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.breageeknews.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.brut.media,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.burkina24.com,170.16666666666666,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
