Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie,type de mot-clés
Montréal_V2,Cégep,6,Le Journal de Québec,Cégep: une rentrée sur fond de 4e vague,2021-08-23,26,https://www.journaldequebec.com/2021/08/23/cegep-une-rentree-sur-fond-de-4evague,2021-09-18 16:01:35,local
Montréal_V2,Cégep,7,Journal Le Nord,Toujours populaire au cégep malgré la situation,2021-09-14,4,https://www.journallenord.com/toujours-populaire-au-cegep-malgre-la-situation/,2021-09-18 16:01:36,local
Montréal_V2,Cégep,8,Le Journal de Québec,À propos du cégep en français,2021-09-13,5,https://www.journaldequebec.com/2021/09/12/a-propos-du-cegep-en-francais,2021-09-18 16:01:36,local
Montréal_V2,Cégep,9,L'Étoile du Lac,Cégep de Saint-Félicien : Les projets ne manquent pas,2021-09-16,2,https://www.letoiledulac.com/actualite/cegep-de-saint-felicien-les-projets-ne-manquent-pas/,2021-09-18 16:01:36,local
Montréal_V2,Cégep,10,La Presse,Enseignement supérieur | Les cégeps espéraient plus d'étudiants cet automne,2021-08-27,22,https://www.lapresse.ca/actualites/education/2021-08-27/enseignement-superieur/les-cegeps-esperaient-plus-d-etudiants-cet-automne.php,2021-09-18 16:01:36,local
Montréal_V2,Cégep,11,La Nouvelle Union,Confinement barricadé : le Cégep se penche sur les suites à donner,2021-09-14,4,https://www.lanouvelle.net/2021/09/14/confinement-barricade-le-cegep-se-penche-sur-les-suites-a-donner/,2021-09-18 16:01:36,local
Montréal_V2,Cégep,12,Granby Express,Cégep de Granby: des étudiants se lancent dans la production de spectacles-bénéfices,2021-09-16,2,https://www.granbyexpress.com/2021/09/16/cegep-de-granby-des-etudiants-se-lancent-dans-la-production-de-spectacles-benefices/,2021-09-18 16:01:37,local
Montréal_V2,Cégep,13,Le Journal de Montréal,Une cégépienne décrie la pesée dans son cours d'éducation physique,2021-09-18,0,https://www.journaldemontreal.com/2021/09/18/une-cegepienne-decrie-la-pesee-dans-son-cours-deducation-physique-1,2021-09-18 16:01:37,local
Montréal_V2,Cégep,14,Le Journal de Québec,"Au cégep et à l'université, la maîtrise du français des étudiants «n'est pas à la hauteur»",2021-09-02,16,https://www.journaldequebec.com/2021/09/02/au-cegep-et-a-luniversite-la-maitrise-du-francais-des-etudiants-nest-pas-a-la-hauteur,2021-09-18 16:01:37,local
Montréal_V2,Cégep,15,La Nouvelle Union,Cégep : le Service aux entreprises adopte une nouvelle image,2021-09-08,10,https://www.lanouvelle.net/2021/09/08/cegep-le-service-aux-entreprises-adopte-une-nouvelle-image/,2021-09-18 16:01:38,local
Montréal_V2,Cégep,16,La Nouvelle Union,Cégep : Virginie Bonura réélue à la présidence,2021-09-14,4,https://www.lanouvelle.net/2021/09/13/cegep-virginie-bonura-reelue-a-la-presidence/,2021-09-18 16:01:38,local
Montréal_V2,Cégep,17,Le Quotidien - Groupe Capitales Médias,Le Cégep de Chicoutimi ajoute une corde de plus à son arc en santé,2021-09-11,7,https://www.lequotidien.com/actualites/le-cegep-de-chicoutimi-ajoute-une-corde-de-plus-a-son-arc-en-sante-d84677146647dfdff677fe949d28a3a1,2021-09-18 16:01:38,local
Montréal_V2,Cégep,18,La Nouvelle Union,Ressources humaines : le Cégep accueille une nouvelle coordonnatrice,2021-09-14,4,https://www.lanouvelle.net/2021/09/14/ressources-humaines-le-cegep-accueille-une-nouvelle-coordonnatrice/,2021-09-18 16:01:38,local
Montréal_V2,Cégep,19,Le Reflet,Une année record d'étudiants au Cégep Édouard-Montpetit en pleine pandémie,2021-08-23,26,https://www.lereflet.qc.ca/une-annee-record-detudiants-au-cegep-edouard-montpetit-en-pleine-pandemie/,2021-09-18 16:01:39,local
Montréal_V2,Cégep,20,ICI.Radio-Canada.ca,Le Cégep à la recherche d'étudiants pour sa formation accélérée en soins infirmiers,2021-09-03,15,https://ici.radio-canada.ca/nouvelle/1821592/programme-soins-infirmiers-infirmieres-technique-bourse,2021-09-18 16:01:39,local
Montréal_V2,Cégep,21,Le Soleil - Groupe Capitales Médias,"Cinq questions au directeur des études du Cégep de la Gaspésie et des Îles, Jean Gagné",2021-09-01,17,https://www.lesoleil.com/actualite/en-region/cinq-questions-au-directeur-des-etudes-du-cegep-de-la-gaspesie-et-des-iles-jean-gagne-6c8f165ee90017a334449ddaf2cad6f4,2021-09-18 16:01:39,local
Montréal_V2,Cégep,22,Ameq en ligne,"Cégep de Sorel-Tracy - Un enseignant en Arts, lettres et communication du Cégep fait paraître un nouveau livre",2021-09-14,4,https://ameqenligne.com/article/education/niveau/collegial/2/918212/un-enseignant-en-arts-lettres-et-communication-du-cegep-fait-paraitre-un-nouveau-livre.html,2021-09-18 16:01:39,local
Montréal_V2,Cégep,23,Cégep de Matane,Nouvelles | Les Capitaines du Cégep de Matane prêts à démarrer leur saison,2021-09-15,3,https://www.cegep-matane.qc.ca/nouvelles/2021/les-capitaines-du-cegep-de-matane-prets-a-demarrer-leur-saison/,2021-09-18 16:01:40,local
Montréal_V2,Cégep,24,TVA Nouvelles,Soins infirmiers: les inscriptions stagnent dans les cégeps de l'Estrie,2021-09-16,2,https://www.tvanouvelles.ca/2021/09/16/soins-infirmiers-les-inscriptions-stagnent-dans-les-cegeps-de-lestrie,2021-09-18 16:01:40,local
Montréal_V2,Cégep,25,Le Journal de Québec,Un accueil festif au Cégep de Chicoutimi,2021-08-19,30,https://www.journaldequebec.com/2021/08/19/un-accueil-festif-au-cegep-de-chicoutimi-1,2021-09-18 16:01:40,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",1,L’Avantage gaspésien,Le Centre de services scolaire des Chic-Chocs explique la centralisation du chauffage dans les écoles,2021-09-15,3,https://www.lavantagegaspesien.com/article/2021/09/15/le-centre-de-services-scolaire-des-chic-chocs-explique-la-centralisation-du-chauffage-dans-les-ecoles,2021-09-18 16:01:49,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",2,La Presse,Réforme de la loi 101 | Le torchon brûle entre Québec et la commission scolaire English-Montréal,2021-09-15,3,https://www.lapresse.ca/actualites/politique/2021-09-15/reforme-de-la-loi-101/le-torchon-brule-entre-quebec-et-la-commission-scolaire-english-montreal.php,2021-09-18 16:01:49,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",3,L'Étoile du Lac,Allégations de gestes dégradants : le Centre de services scolaire du Pays-des-Bleuets fait le point,2021-09-17,1,https://www.letoiledulac.com/actualite/allegations-de-gestes-degradants-le-centre-de-services-scolaire-du-pays-des-bleuets-fait-le-point/,2021-09-18 16:01:50,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",4,TVA Nouvelles,Une campagne de courriels frauduleux vise le Centre de services scolaire de Laval,2021-09-14,4,https://www.tvanouvelles.ca/2021/09/14/une-campagne-de-courriels-frauduleux-vise-le-centre-de-services-scolaire-de-laval,2021-09-18 16:01:50,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",5,L'Hebdo Journal,Centre de services scolaire du Chemin-du-Roy: Place à la rentrée des adultes,2021-08-24,25,https://www.lhebdojournal.com/centre-de-services-scolaire-du-chemin-du-roy/,2021-09-18 16:01:50,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",6,TVA Nouvelles,Le Bloc révolté de la demande de la Commission scolaire English-Montréal,2021-09-07,11,https://www.tvanouvelles.ca/2021/09/07/le-bloc-revolte-de-la-demande-de-la-commission-scolaire-english-montreal-1,2021-09-18 16:01:50,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",7,Le Journal de Québec,Québec forte et fière: une ancienne présidente de commission scolaire fait le saut avec Bruno Marchand,2021-09-07,11,https://www.journaldequebec.com/2021/09/07/quebec-forte-et-fiere-une-ancienne-presidente-de-commission-scolaire-fait-le-saut-avec-bruno-marchand,2021-09-18 16:01:51,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",8,L'Éclaireur Progrès,Transport scolaire et zones dangereuses: un dossier complexe et stressant pour les parents,2021-09-17,1,https://www.leclaireurprogres.ca/un-dossier-complexe-et-stressant-pour-les-parents/,2021-09-18 16:01:51,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",9,ICI.Radio-Canada.ca,Pénurie de personnel sans précédent dans les services de garde en milieu scolaire,2021-09-17,1,https://ici.radio-canada.ca/nouvelle/1824671/penurie-personnel-soutien-service-garde-scolaire-syndicats-fpss,2021-09-18 16:01:51,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",10,ICI.Radio-Canada.ca,Dossier des non-ayants droit : la Commission scolaire francophone des T.N.-O. déçue,2021-09-07,11,https://ici.radio-canada.ca/nouvelle/1821360/tno-csftno-non-ayant-droit-appel-gouvernement,2021-09-18 16:01:52,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",11,Le Devoir,​Justice: 29 400$ pour une élève intimidée à l'école,2021-08-31,18,https://www.ledevoir.com/societe/education/628644/justice-29-400-pour-une-eleve-intimidee-a-l-ecole,2021-09-18 16:01:52,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",12,La Presse,"Sortie controversée de la CSEM | Coderre exclut Joe Ortona, Legault parle de propos « déconnectés »",2021-09-07,11,https://www.lapresse.ca/actualites/grand-montreal/2021-09-07/sortie-controversee-de-la-csem/coderre-exclut-joe-ortona-legault-parle-de-propos-deconnectes.php,2021-09-18 16:01:52,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",13,Le Soleil de Châteauguay,Des écoles de la région touchées par la COVID-19,2021-09-17,1,https://www.cybersoleil.com/des-ecoles-de-la-region-touchees-par-la-covid-19/,2021-09-18 16:01:53,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",14,Ameq en ligne,Service des ressources éducatives - Une nouvelle orthophoniste pour le Centre de services scolaire des Hauts-Bois-de-l'Outaouais,2021-09-13,5,https://ameqenligne.com/article/education/niveau/primaire-secondaire/3/916495/une-nouvelle-orthophoniste-pour-le-centre-de-services-scolaire-des-hauts-bois-de-l-outaouais.html,2021-09-18 16:01:53,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",15,Mon LaTuque,Rentrée Scolaire dès demain pour le centre de services scolaire de l'énergie,2021-08-26,23,https://monlatuque.com/rentree-scolaire-des-demain-pour-le-centre-de-services-scolaire-de-lenergie/,2021-09-18 16:01:53,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",16,ICI.Radio-Canada.ca,Plus de 200 jeunes prennent part au Défi Aventure Gaspésie,2021-09-17,1,https://ici.radio-canada.ca/nouvelle/1825112/course-competition-defi-aventure-gaspesie-centre-services-scolaire-rene-levesque-carleton-sur-mer,2021-09-18 16:01:53,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",17,Ameq en ligne,Centre de services scolaire des Laurentides - Bonne nouvelle - Les élèves de l'école primaire Chante-au-Vent à Sainte-Adèle auront accès au terrain de l'église voisine pour jouer lors des récréations,2021-08-30,19,https://ameqenligne.com/article/education/niveau/primaire-secondaire/3/915422/bonne-nouvelle-les-eleves-de-l-ecole-primaire-chante-au-vent-a-sainte-adele-auront-acces-au-terrain-de-l-eglise-voisine-pour-jouer-lors-des-recreations.html,2021-09-18 16:01:53,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",18,ICI.Radio-Canada.ca,Éclosion à l'école West Royalty : 7 nouveaux cas et centre de dépistage temporaire | La COVID-19 en Atlantique,2021-09-17,1,https://ici.radio-canada.ca/nouvelle/1824736/covid-la-belle-cloche-ecole-francophone-ipe,2021-09-18 16:01:54,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",19,L'Express - Drummondville,Formation professionnelle : des élèves récompensés - L'Express,2021-09-16,2,https://www.journalexpress.ca/2021/09/16/formation-professionnelle-des-eleves-recompenses/,2021-09-18 16:01:54,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",20,"98,5 fm","La Commission scolaire English Montréal conteste la loi 96 qui modifie la loi sur les langues officielles, a-t-elle raison? — 98.5 Montréal",2021-09-08,10,https://www.985fm.ca/audio/422293/la-commission-scolaire-english-montreal-conteste-la-loi-96-qui-modifie-la-loi-sur-les-langues-officielles-a-t-elle-raison,2021-09-18 16:01:54,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",21,Le Quotidien - Groupe Capitales Médias,Situation fragile dans les services de garde en milieu scolaire,2021-09-17,1,https://www.lequotidien.com/actualites/situation-fragile-dans-les-services-de-garde-en-milieu-scolaire-564002fe50ccc5d8dc3cf42d9574ba30,2021-09-18 16:01:54,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",22,Le Journal de Québec,L'arrogance dure depuis trop longtemps | JDQ,2021-09-08,10,https://www.journaldequebec.com/2021/09/08/larrogance-dure-depuis-trop-longtemps,2021-09-18 16:01:54,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",23,iHeartRadio,C'est la rentrée au Centre de services scolaire de la Région-de-Sherbrooke,2021-08-30,19,https://www.iheartradio.ca/energie/energie-estrie/nouvelles/c-est-la-rentree-au-centre-de-services-scolaire-de-la-region-de-sherbrooke-1.15961924,2021-09-18 16:01:55,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",24,L'Éclaireur Progrès,COVID-19 : dix nouveaux cas dans les écoles,2021-09-13,5,https://www.leclaireurprogres.ca/covid-19-dix-nouveaux-cas-dans-les-ecoles/,2021-09-18 16:01:55,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",25,La Tribune - Groupe Capitales Médias,La commission scolaire English-Montreal indigne le Bloc québécois,2021-09-07,11,https://www.latribune.ca/actualites/politique/la-commission-scolaire-english-montreal-indigne-le-bloc-quebecois-c5bca547a3879bd5e77acbdbb77448a1,2021-09-18 16:01:55,local
Montréal_V2,CISSS OR CIUSSS,1,Radio Gaspésie C J R G - FM,300 salariés du CISSS de la Gaspésie ne sont toujours pas vaccinés,2021-09-17,1,https://www.radiogaspesie.ca/nouvelles/actualite/300-salaries-du-cisss-de-la-gaspesie-ne-sont-toujours-pas-vaccines/,2021-09-18 16:02:02,local
Montréal_V2,CISSS OR CIUSSS,2,Le Nouvelliste - Groupe Capitales Médias,Jean Beaulieu mène une nouvelle charge contre le CIUSSS,2021-09-17,1,https://www.lenouvelliste.ca/actualites/jean-beaulieu-mene-une-nouvelle-charge-contre-le-ciusss-7e07e0e63eef792627efd931b473176c,2021-09-18 16:02:03,local
Montréal_V2,CISSS OR CIUSSS,3,Le Placoteux,89 % des employés du CISSS Bas-Saint-Laurent sont adéquatement vaccinés - Journal Le Placoteux,2021-09-16,2,https://leplacoteux.com/89-des-employes-du-cisss-bas-saint-laurent-sont-adequatement-vaccines/,2021-09-18 16:02:03,local
Montréal_V2,CISSS OR CIUSSS,4,M105 La vie d'ici,Des services ajustés dans les prochains jours au CIUSSS de l'Estrie-CHUS,2021-09-17,1,https://m105.ca/actualite/des-services-ajustes-dans-les-prochains-jours-au-ciusss-de-lestrie-chus/,2021-09-18 16:02:03,local
Montréal_V2,CISSS OR CIUSSS,5,Le Devoir,"CHSLD Herron: «un match de ping-pong» entre le CIUSS et Herron, dit la coroner",2021-09-16,2,https://www.ledevoir.com/societe/633033/chsld-herron-un-match-de-ping-pong-entre-le-ciuss-et-herron-dit-la-coroner,2021-09-18 16:02:03,local
Montréal_V2,CISSS OR CIUSSS,6,Le Devoir,Fermeture et diminution de services de santé en Abitibi-Témiscamingue,2021-09-17,1,https://www.ledevoir.com/societe/sante/633303/fermeture-et-diminution-de-services-de-sante-en-abitibi-temiscamingue,2021-09-18 16:02:04,local
Montréal_V2,CISSS OR CIUSSS,7,La Presse,Enquête publique sur le CHSLD Herron | « Je ne comprenais pas trop ce qui se passait »,2021-09-17,1,https://www.lapresse.ca/covid-19/2021-09-16/enquete-publique-sur-le-chsld-herron/je-ne-comprenais-pas-trop-ce-qui-se-passait.php,2021-09-18 16:02:04,local
Montréal_V2,CISSS OR CIUSSS,8,CIUSSS MCQ,Vous souhaitez devenir préposé aux bénéficiaires? | Une formation accélérée commencera bientôt à La Tuque!,2021-09-15,3,https://ciusssmcq.ca/communiques-de-presse/1689/vous-souhaitez-devenir-prepose-aux-beneficiaires-une-formation-acceleree-commenc/,2021-09-18 16:02:04,local
Montréal_V2,CISSS OR CIUSSS,9,La Presse,Manque de personnel | Deux hôpitaux détournent les ambulances de leurs urgences,2021-09-17,1,https://www.lapresse.ca/actualites/sante/2021-09-16/manque-de-personnel/deux-hopitaux-detournent-les-ambulances-de-leurs-urgences.php,2021-09-18 16:02:04,local
Montréal_V2,CISSS OR CIUSSS,10,Radio-Canada.ca,L'activité chirurgicale à son plus bas depuis des mois | Coronavirus,2021-09-15,3,https://ici.radio-canada.ca/nouvelle/1824201/hopital-chirurgie-dube-ministre-quebec,2021-09-18 16:02:05,local
Montréal_V2,CISSS OR CIUSSS,11,Le Journal de Québec,La campagne «historique» de vaccination tire à sa fin dans la Capitale-Nationale,2021-09-10,8,https://www.journaldequebec.com/2021/09/10/vaccination-a-expocite-la-fin-dune-campagne-historique,2021-09-18 16:02:05,local
Montréal_V2,CISSS OR CIUSSS,12,ICI.Radio-Canada.ca,Augmentation de 30 % du nombre de patients orphelins au Bas-Saint-Laurent,2021-09-13,5,https://ici.radio-canada.ca/nouvelle/1823902/patients-orphelins-liste-attente-bas-saint-laurent-cisss,2021-09-18 16:02:05,local
Montréal_V2,CISSS OR CIUSSS,13,Le journal de Lévis,COVID-19 : près de 60 nouveaux cas découverts dans la région,2021-09-17,1,https://www.journaldelevis.com/1298/%C3%80_la_une_aujourd_hui.html?id=81608,2021-09-18 16:02:05,local
Montréal_V2,CISSS OR CIUSSS,14,Le Journal de Québec,Le manque de personnel à l'hôpital de Roberval «était prévisible»,2021-09-13,5,https://www.journaldequebec.com/2021/09/13/le-manque-de-personnel-a-lhopital-de-roberval-etait-previsible-1,2021-09-18 16:02:05,local
Montréal_V2,CISSS OR CIUSSS,15,La Presse,"Les propriétaires de Herron vendent deux résidences 21,5 millions",2021-09-17,1,https://www.lapresse.ca/affaires/2021-09-17/les-proprietaires-de-herron-vendent-deux-residences-21-5-millions.php,2021-09-18 16:02:06,local
Montréal_V2,CISSS OR CIUSSS,16,La Presse,COVID-19 dans les écoles postsecondaires | Retard dans l'identification des contacts à risque faible et modéré,2021-09-17,1,https://www.lapresse.ca/covid-19/2021-09-17/covid-19-dans-les-ecoles-postsecondaires/retard-dans-l-identification-des-contacts-a-risque-faible-et-modere.php,2021-09-18 16:02:06,local
Montréal_V2,CISSS OR CIUSSS,17,La Nouvelle Union,Augmenter le nombre de personnes adéquatement vaccinées pour limiter les impacts de la 4e vague,2021-09-17,1,https://www.lanouvelle.net/2021/09/17/augmenter-le-nombre-de-personnes-adequatement-vaccinees-pour-limiter-les-impacts-de-la-4e-vague/,2021-09-18 16:02:06,local
Montréal_V2,CISSS OR CIUSSS,18,ICI.Radio-Canada.ca,Près de 44 000 personnes sont en attente d'une chirurgie à Montréal,2021-09-16,2,https://ici.radio-canada.ca/nouvelle/1824442/systeme-sante-montreal-fragile-urgence-mylene-drouin,2021-09-18 16:02:07,local
Montréal_V2,CISSS OR CIUSSS,19,ICI.Radio-Canada.ca,Six lits fermés sur 22 dans deux unités de l'Hôpital de Chicoutimi à partir de lundi,2021-09-18,0,https://ici.radio-canada.ca/nouvelle/1825180/penurie-main-doeuvre-infirmieres,2021-09-18 16:02:07,local
Montréal_V2,CISSS OR CIUSSS,20,Radio-Canada.ca,Manifestation à Senneterre pour « sauver » les services de l'urgence,2021-09-18,0,https://ici.radio-canada.ca/nouvelle/1824918/penurie-main-doeuvre-fermeture-urgence-abitibi,2021-09-18 16:02:07,local
Montréal_V2,CISSS OR CIUSSS,21,La Presse,COVID-19 | Un trentenaire non vacciné succombe à la COVID-19 aux urgences de Laval,2021-09-17,1,https://www.lapresse.ca/covid-19/2021-09-16/covid-19/un-trentenaire-non-vaccine-succombe-a-la-covid-19-aux-urgences-de-laval.php,2021-09-18 16:02:08,local
Montréal_V2,CISSS OR CIUSSS,22,Beauce-Média,Une première « Aire ouverte » en soutien aux jeunes vulnérables,2021-09-16,2,https://www.beaucemedia.ca/2021/09/16/une-premiere-aire-ouverte-en-soutien-aux-jeunes-vulnerables/,2021-09-18 16:02:08,local
Montréal_V2,CISSS OR CIUSSS,23,Le Quotidien - Groupe Capitales Médias,Non respect des mesures sanitaires : l'Appartement Bar Ambiance fermé par la Santé publique,2021-09-18,0,https://www.lequotidien.com/actualites/non-respect-des-mesures-sanitaires--lappartement-bar-ambiance-ferme-par-la-sante-publique-3df7399a2f326d7ec6d5793fe79eb6b5,2021-09-18 16:02:08,local
Montréal_V2,CISSS OR CIUSSS,24,La Voix de l'est - Groupe Capitales Médias,L'urgence de Granby sous observation | Actualités | La Voix de l'Est,2021-09-18,0,https://www.lavoixdelest.ca/actualites/lurgence-de-granby-sous-observation-fc12df30f2088644a6dfb10b12109d51,2021-09-18 16:02:08,local
Montréal_V2,CISSS OR CIUSSS,25,La Presse,Vaccination obligatoire en santé | Des milliers de départs à prévoir dans le privé aussi,2021-09-17,1,https://www.lapresse.ca/covid-19/2021-09-17/vaccination-obligatoire-en-sante/des-milliers-de-departs-a-prevoir-dans-le-prive-aussi.php,2021-09-18 16:02:08,local
Montréal_V2,maire OR mairesse,1,Le Journal de Québec,North Pole Race: le maire parle d'une affaire conclue après la visite de Trudeau,2021-09-17,1,https://www.journaldequebec.com/2021/09/17/north-pole-race-le-maire-parle-dune-affaire-conclue-apres-la-visite-de-trudeau,2021-09-18 16:02:17,local
Montréal_V2,maire OR mairesse,2,Le Journal de Québec,L'Ancienne-Lorette: l'engagement de l'ex-maire Loranger honoré,2021-09-17,1,https://www.journaldequebec.com/2021/09/17/le-maire-loranger-honore-a-lancienne-lorette,2021-09-18 16:02:18,local
Montréal_V2,maire OR mairesse,3,Le Journal de Québec,La mairesse controversée de Chandler quitte la vie politique,2021-09-14,4,https://www.journaldequebec.com/2021/09/14/la-mairesse-controversee-de-chandler-quitte-la-vie-politique,2021-09-18 16:02:18,local
Montréal_V2,maire OR mairesse,4,Le Devoir,Valérie Plante demande à Québec de se pencher sur le dossier Ray-Mont,2021-09-17,1,https://www.ledevoir.com/societe/633330/la-mairesse-interpelle-le-ministre-dans-le-dossier-ray-mont,2021-09-18 16:02:18,local
Montréal_V2,maire OR mairesse,5,Journal Le Guide - Cowansville,Une toute nouvelle image de marque pour la Fondation du maire de la Ville de Bromont,2021-09-17,1,https://www.journalleguide.com/2021/09/17/une-toute-nouvelle-image-de-marque-pour-la-fondation-du-maire-de-la-ville-de-bromont/,2021-09-18 16:02:18,local
Montréal_V2,maire OR mairesse,6,TVA Nouvelles,Voyages de pêche sur le bras pour un maire,2021-09-14,4,https://www.tvanouvelles.ca/2021/09/14/voyages-de-peche-sur-le-bras-pour-un-maire-1,2021-09-18 16:02:18,local
Montréal_V2,maire OR mairesse,7,ICI.Radio-Canada.ca,Le maire de Saint-Juste-du-Lac a démissionné,2021-09-15,3,https://ici.radio-canada.ca/nouvelle/1824228/demission-maire-saint-juste-lac-temiscouata-michel-normand,2021-09-18 16:02:19,local
Montréal_V2,maire OR mairesse,8,Le Journal de Québec,Élus espionnés à Saint-Lambert : le maire et le dg blâmés pour abus de pouvoir,2021-08-31,18,https://www.journaldequebec.com/2021/08/31/elus-espionnes-a-saint-lambert--le-maire-et-le-dg-blames-pour-abus-de-pouvoir,2021-09-18 16:02:19,local
Montréal_V2,maire OR mairesse,9,Le Devoir,"L'ancien directeur du SPVM Philippe Pichet menace de poursuivre la mairesse de Montréal, Valérie Plante",2021-09-14,4,https://www.ledevoir.com/politique/montreal/632160/valerie-plante-menacee-de-poursuite-par-philippe-pichet,2021-09-18 16:02:19,local
Montréal_V2,maire OR mairesse,10,Le Journal Saint-François,Coteau-du-Lac: la mairesse Andrée Brosseau sollicite un deuxième mandat,2021-09-13,5,https://www.journalsaint-francois.ca/Coteau-du-Lac-la-mairesse-Andree-Brosseau-sollicite-un-deuxieme-mandat/,2021-09-18 16:02:19,local
Montréal_V2,maire OR mairesse,11,La Presse,Le maire de L'Île-Bizard–Sainte-Geneviève exonéré par la CMQ,2021-09-13,5,https://www.lapresse.ca/actualites/grand-montreal/2021-09-13/le-maire-de-l-ile-bizard-sainte-genevieve-exonere-par-la-cmq.php,2021-09-18 16:02:19,local
Montréal_V2,maire OR mairesse,12,Le Journal de Montréal,Le maire d'Anjou appuie Denis Coderre,2021-09-14,4,https://www.journaldemontreal.com/2021/09/14/le-maire-danjou-appui-denis-coderre,2021-09-18 16:02:20,local
Montréal_V2,maire OR mairesse,13,Le Journal Saint-François,Candidatures en bloc du maire et des conseillers de Saint-Louis-de-Gonzague,2021-09-15,3,https://www.journalsaint-francois.ca/Candidatures-en-bloc-du-maire-et-des-conseillers-de-Saint-Louis-de-Gonzague/,2021-09-18 16:02:20,local
Montréal_V2,maire OR mairesse,14,Le Journal de Montréal,Le maire de Shawinigan est contredit par le ministère,2021-09-15,3,https://www.journaldemontreal.com/2021/09/15/le-maire-de-shawinigan-est-contredit-par-le-ministere,2021-09-18 16:02:21,local
Montréal_V2,maire OR mairesse,15,TVA Nouvelles,Mystérieux départ en vacances d'un maire beauceron,2021-08-29,20,https://www.tvanouvelles.ca/2021/08/29/mysterieux-depart-en-vacances-dun-maire-beauceron,2021-09-18 16:02:21,local
Montréal_V2,maire OR mairesse,16,Courrier Laval,Maire suppléant: un titre utilisé à des fins électorales?,2021-09-17,1,https://courrierlaval.com/maire-suppleant-un-titre-utilise-a-des-fins-electorales/,2021-09-18 16:02:22,local
Montréal_V2,maire OR mairesse,17,Le Journal de Québec,Le maire de L'Ancienne-Lorette fonde un nouveau parti,2021-09-13,5,https://www.journaldequebec.com/2021/09/13/le-maire-de-lancienne-lorette-fonde-un-nouveau-parti,2021-09-18 16:02:22,local
Montréal_V2,maire OR mairesse,18,La Voix du Sud,L'ex-maire Lehoux et son conseil perdent en appel,2021-09-08,10,https://www.lavoixdusud.com/2021/09/08/lex-maire-lehoux-et-son-conseil-perdent-en-appel/,2021-09-18 16:02:22,local
Montréal_V2,maire OR mairesse,19,INFOSuroit.com,"Bruno Tremblay, maire de Beauharnois, vise un second mandat",2021-09-17,1,https://www.infosuroit.com/bruno-tremblay-maire-de-beauharnois-vise-un-second-mandat/,2021-09-18 16:02:22,local
Montréal_V2,maire OR mairesse,20,Journal Métro,La mairesse Sue Montgomery s'oppose à la loi 96,2021-09-13,5,https://journalmetro.com/actualites/politique/2694007/la-mairesse-sue-montgomery-soppose-a-la-loi-96/,2021-09-18 16:02:23,local
Montréal_V2,maire OR mairesse,21,Le Journal de Québec,Le dernier discours du maire Labeaume | JDQ,2021-09-10,8,https://www.journaldequebec.com/2021/09/10/le-dernier-discours-du-maire-labeaume,2021-09-18 16:02:23,local
Montréal_V2,maire OR mairesse,22,L'Express - Drummondville,La mairesse de Saint-Cyrille quittera son siège - L'Express,2021-09-13,5,https://www.journalexpress.ca/2021/09/13/la-mairesse-de-saint-cyrille-quittera-son-siege/,2021-09-18 16:02:23,local
Montréal_V2,maire OR mairesse,23,Le Courrier du Sud,Le maire Pierre Brodeur rejette le blâme du CIME,2021-09-14,4,https://www.lecourrierdusud.ca/Le-maire-Pierre-Brodeur-rejette-le-blame-du-CIME/,2021-09-18 16:02:23,local
Montréal_V2,maire OR mairesse,24,Le Journal de Québec,Incident haineux: le maire Labeaume sommé de réagir,2021-09-12,6,https://www.journaldequebec.com/2021/09/12/incident-haineux-le-maire-labeaume-somme-de-reagir,2021-09-18 16:02:24,local
