Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie,type de mot-clés
Montréal_V2,candidat,21,ICI.Radio-Canada.ca,Les candidats de la région de Québec à pieds joints dans la campagne électorale | Élections Canada 2021,2021-08-15,4,https://ici.radio-canada.ca/nouvelle/1816853/campagne-electorale-region-quebec-capitale-nationale-politique-federale,2021-08-19 16:02:42,local
Montréal_V2,candidat,22,La Nouvelle Union,Luc Berthold dépose sa candidature,2021-08-19,0,https://www.lanouvelle.net/2021/08/19/luc-berthold-depose-sa-candidature/,2021-08-19 16:02:43,local
Montréal_V2,candidat,23,ICI.Radio-Canada.ca,Élections fédérales : peu de diversité parmi les candidats à l'Î.-P.-É.,2021-08-19,0,https://ici.radio-canada.ca/nouvelle/1817747/manque-diversite-femmes-elections-federales-ipe,2021-08-19 16:02:43,local
Montréal_V2,candidat,24,ICI.Radio-Canada.ca,François Lapointe candidat libéral dans Montmagny–L'Islet–Kamouraska–Rivière-du-Loup | Élections Canada 2021,2021-08-16,3,https://ici.radio-canada.ca/nouvelle/1817081/francois-lapointe-candidat-parti-liberal-canada-plc-montmagny-lislet-kamouraska-rdl,2021-08-19 16:02:43,local
Montréal_V2,candidat,25,L'Hebdo Journal,Élections municipales: Marc-Antoine Berthiaume candidat dans le district de Richelieu,2021-08-09,10,https://www.lhebdojournal.com/elections-municipales-marc-antoine-berthiaume-candidat-dans-le-district-de-richelieu/,2021-08-19 16:02:43,local
Montréal_V2,préfet,1,Ma Côte-Nord,Les préfets de la Côte-Nord très inquiets devant la pénurie dans le réseau de la santé,2021-08-18,1,https://macotenord.com/les-prefets-de-la-cote-nord-tres-inquiets-devant-la-penurie-dans-le-reseau-de-la-sante/,2021-08-19 16:02:54,local
Montréal_V2,préfet,2,actu.fr,"Interpellé sur l'insécurité à Lyon, le sous-préfet refuse de répondre, la vidéo fait le buzz",2021-08-19,0,https://actu.fr/auvergne-rhone-alpes/lyon_69123/interpelle-sur-l-insecurite-a-lyon-le-sous-prefet-refuse-de-repondre-la-video-fait-le-buzz_44258481.html,2021-08-19 16:02:54,local
Montréal_V2,préfet,3,Journal Le Manic,Des parcelles de terrain litigieuses à Chute-aux-Outardes,2021-08-19,0,https://www.lemanic.ca/2021/08/19/des-parcelles-de-terrain-litigieuses-a-chute-aux-outardes/,2021-08-19 16:02:54,local
Montréal_V2,préfet,4,ladepeche.fr,Rignac. Le nouveau sous-préfet en visite,2021-08-19,0,https://www.ladepeche.fr/2021/08/19/le-nouveau-sous-prefet-en-visite-9739301.php,2021-08-19 16:02:55,local
Montréal_V2,préfet,5,RFI,Tchad: agression du préfet de Wour par un militaire dans le Tibesti,2021-08-19,0,https://www.rfi.fr/fr/afrique/20210819-tchad-agression-du-pr%C3%A9fet-de-wour-par-un-militaire-dans-le-tibesti,2021-08-19 16:02:55,local
Montréal_V2,préfet,6,Outremers360,Guadeloupe : Le Préfet de Guadeloupe restreint l'accès aux lieux de baignades et la jauge des cérémonies funéraires,2021-08-19,0,https://outremers360.com/bassin-atlantique-appli/guadeloupe-le-prefet-de-guadeloupe-restreint-lacces-aux-lieux-de-baignades-et-la-jauge-des-ceremonies-funeraires,2021-08-19 16:02:55,local
Montréal_V2,préfet,7,Le Journal du Centre,Les projets de Saint-Amand-en-Puisaye présentés au sous-préfet Christophe Hurault,2021-08-19,0,https://www.lejdc.fr/saint-amand-en-puisaye-58310/actualites/les-projets-de-saint-amand-en-puisaye-presentes-au-sous-prefet-christophe-hurault_13998902/,2021-08-19 16:02:56,local
Montréal_V2,préfet,8,Presse Agence,LE LUC EN PROVENCE : Incendie dans le Var - Le préfet fait le point au cours d'une conférence de presse - La lettre économique et politique de PACA,2021-08-18,1,http://www.presseagence.fr/lettre-economique-politique-paca/2021/08/18/le-luc-en-provence-incendie-dans-le-var-le-prefet-fait-le-point-au-cours-dune-conference-de-presse/,2021-08-19 16:02:56,local
Montréal_V2,préfet,9,Le Journal De Mayotte,"Face au braconnage, ""il faut savoir dissuader mais aussi réprimer"" plaide le préfet",2021-08-18,1,https://lejournaldemayotte.yt/2021/08/18/face-au-braconnage-il-faut-savoir-dissuader-mais-aussi-reprimer-plaide-le-prefet/,2021-08-19 16:02:57,local
Montréal_V2,préfet,10,CorbeauNews Centrafrique,"Le préfet de la Ouaka, Monsieur Victor Bissekoin , soupçonné d'avoir fait un obstacle au désarmement d'une partie des rebelles de l'UPC",2021-08-17,2,https://corbeaunews-centrafrique.com/le-prefet-de-la-ouaka-monsieur-victor-bissekoin-soupconne-davoir-fait-un-obstacle-au-desarmement-dune-partie-des-rebelles-de-lupc/,2021-08-19 16:02:57,local
Montréal_V2,préfet,11,LINFO.re,Flambée des prix : le préfet s'exprimera dans les prochains jours,2021-08-19,0,https://www.linfo.re/la-reunion/societe/flambee-des-prix-le-prefet-s-exprimera-dans-les-prochains-jours,2021-08-19 16:02:57,local
Montréal_V2,préfet,12,Sud Ouest,Irrigation en Dordogne : le préfet limite les prélèvements par endroits,2021-08-18,1,https://www.sudouest.fr/dordogne/irrigation-en-dordogne-le-prefet-limite-les-prelevements-par-endroits-5277630.php,2021-08-19 16:02:58,local
Montréal_V2,préfet,13,Megazap,COVID-19: Conférence publique et le point presse du préfet à suivre en direct ce mercredi sur Guadeloupe La 1ère,2021-08-18,1,https://www.megazap.fr/COVID-19-Conference-publique-et-le-point-presse-du-prefet-a-suivre-en-direct-ce-mercredi-sur-Guadeloupe-La-1ere_a8076.html,2021-08-19 16:02:58,local
Montréal_V2,préfet,14,Journal La Marseillaise,Incendies : le préfet du Var fait le point,2021-08-18,1,https://www.lamarseillaise.fr/societe/incendies-le-prefet-du-var-fait-le-point-DA8727140,2021-08-19 16:02:59,local
Montréal_V2,préfet,15,20 Minutes,"Incendie dans le Var : Deuxième victime, le feu reprend, A57 coupée… Le préfet fait le point",2021-08-18,1,https://www.20minutes.fr/societe/3104895-20210818-incendie-var-deuxieme-victime-feu-reprend-a57-coupee-prefet-fait-point,2021-08-19 16:02:59,local
Montréal_V2,préfet,16,Sud Ouest,Cherves-Richemont : Le sous-préfet à l’écoute des élus,2021-08-19,0,https://www.sudouest.fr/charente/cherves-richemont/cherves-richemont-le-sous-prefet-a-l-ecoute-des-elus-4688741.php,2021-08-19 16:02:59,local
Montréal_V2,préfet,17,Ma Côte-Nord,Les services postaux s'améliorent en Basse-Côte-Nord se réjouissent le préfet et la députée,2021-07-22,28,https://macotenord.com/les-services-postaux-sameliorent-en-basse-cote-nord-se-rejouissent-le-prefet-et-la-deputee/,2021-08-19 16:02:59,local
Montréal_V2,préfet,18,Info Dimanche,« Un homme exceptionnel » : hommage à Jean-Marc D'Amours | infodimanche.com,2021-08-18,1,https://www.infodimanche.com/actualites/actualite/434576/-un-homme-exceptionnel-hommage-a-jean-marc-damours,2021-08-19 16:03:00,local
Montréal_V2,préfet,19,Le Quotidien - Groupe Capitales Médias,Rivière Péribonka: réplique au préfet | Carrefour des lecteurs | Opinions,2021-07-31,19,https://www.lequotidien.com/opinions/carrefour-des-lecteurs/riviere-peribonka-replique-au-prefet-7741e4f36c34bb848f89cc4e20dd5083,2021-08-19 16:03:00,local
Montréal_V2,préfet,20,Outre-mer la 1ère,Coronavirus en Martinique : le préfet met en place un comité citoyen de transparence - Martinique la 1ère,2021-08-17,2,https://la1ere.francetvinfo.fr/martinique/coronavirus-en-martinique-le-prefet-met-en-place-un-comite-citoyen-de-transparence-1080166.html,2021-08-19 16:03:00,local
Montréal_V2,préfet,21,La Nouvelle Tribune,Libération des trottoirs: “Les gens sont têtus” au Bénin selon le préfet Kouton,2021-08-18,1,https://lanouvelletribune.info/2021/08/liberation-des-trottoirs-les-gens-sont-tetus-au-benin-selon-le-prefet-kouton/,2021-08-19 16:03:00,local
Montréal_V2,préfet,22,La Voix du Nord,Arras : la manifestation contre le pass sanitaire interdite par le préfet fait flop,2021-08-18,1,https://www.lavoixdunord.fr/1058171/article/2021-08-18/arras-la-prefecture-interdit-une-manifestation-contre-le-pass-sanitaire-ce,2021-08-19 16:03:01,local
Montréal_V2,préfet,23,Le Journal des Femmes,Dans quel centre commercial faut-il un pass sanitaire ?,2021-08-19,0,https://sante.journaldesfemmes.fr/fiches-maladies/2736971-liste-quel-centre-commercial-pass-sanitaire-paris-ile-de-france-leclerc-cora-date/,2021-08-19 16:03:01,local
Montréal_V2,préfet,24,Opinion Indépendante,"Toulouse : le préfet interdit “tout rassemblement revendicatif non déclaré "" ce samedi",2021-08-13,6,https://lopinion.com/articles/actualite/9579_toulouse-le-prefet-interdit-tout-rassemblement-revendicatif-non-declare-ce-samedi,2021-08-19 16:03:01,local
Montréal_V2,préfet,25,Remiremontvallées.com,Saint-Etienne-lès-Remiremont – Le sous-préfet rencontre une colo apprenante aux Tronches,2021-08-19,0,https://remiremontvallees.com/2021/08/19/saint-etienne-les-remiremont-le-sous-prefet-rencontre-une-colo-apprenante-aux-tronches/,2021-08-19 16:03:01,local
Montréal_V2,"""travaux routiers""",1,L'Avantage Rimouski,Travaux routiers au Bic dès la semaine prochaine,2021-08-17,2,https://www.lavantage.qc.ca/article/2021/08/17/travaux-routiers-au-bic-des-la-semaine-prochaine,2021-08-19 16:03:11,local
Montréal_V2,"""travaux routiers""",2,Le Droit - Groupe Capitales Médias,"Près de 2,3 M$ pour d'importants travaux routiers dans la municipalité de Pontiac",2021-07-28,22,https://www.ledroit.com/actualites/pres-de-23-m-pour-dimportants-travaux-routiers-dans-la-municipalite-de-pontiac-a003ab58f2d75ac3805db605b2c00358,2021-08-19 16:03:11,local
Montréal_V2,"""travaux routiers""",3,Le journal de Lévis,Divers travaux et entraves à prévoir sur les routes de Lévis,2021-08-17,2,https://www.journaldelevis.com/1092/Faits_divers.html?id=81341,2021-08-19 16:03:12,local
Montréal_V2,"""travaux routiers""",4,M105 La vie d'ici,Travaux sur l'A-10 à Bromont et Saint-Césaire,2021-08-18,1,https://m105.ca/actualite/travaux-sur-la-10-a-bromont-et-saint-cesaire/,2021-08-19 16:03:12,local
Montréal_V2,"""travaux routiers""",5,Truck Stop Québec,Travaux routiers sur l'autoroute 640 à Terrebonne et à Mascouche,2021-08-03,16,https://www.truckstopquebec.com/travaux-routiers-sur-lautoroute-640-a-terrebonne-et-a-mascouche-64533/,2021-08-19 16:03:12,local
Montréal_V2,"""travaux routiers""",6,Les Nouvelles Calédoniennes,50 millions annuels de travaux routiers,2021-08-18,1,https://www.lnc.nc/article/nord/kone/50-millions-annuels-de-travaux-routiers,2021-08-19 16:03:13,local
Montréal_V2,"""travaux routiers""",7,Le journal de Lévis,Travaux à surveiller au cours des prochaines semaines,2021-07-26,24,https://www.journaldelevis.com/1092/Faits_divers.html?id=81186,2021-08-19 16:03:14,local
Montréal_V2,"""travaux routiers""",8,ICI.Radio-Canada.ca,Pénurie de matériaux : les travaux peuvent s'amorcer sur la rue Galt à Sherbrooke,2021-08-09,10,https://ici.radio-canada.ca/nouvelle/1815406/penurie-chantier-sherbrooke-galt,2021-08-19 16:03:14,local
Montréal_V2,"""travaux routiers""",9,Le Journal de Québec,Employés du CIUSSS: 155 000 $ d'hôtel pendant les travaux sur le pont Pierre-Laporte,2021-07-22,28,https://www.journaldequebec.com/2021/07/22/employes-du-ciusss-155000-dhotel-pendant-les-travaux-sur-le-pont,2021-08-19 16:03:14,local
Montréal_V2,"""travaux routiers""",10,Hebdo Rive Nord,Les travaux se poursuivent à Repentigny,2021-07-27,23,https://www.hebdorivenord.com/article/2021/07/27/les-travaux-se-poursuivent-a-repentigny,2021-08-19 16:03:14,local
Montréal_V2,"""travaux routiers""",11,L'Avant-Poste,Val-Brillant : les travaux se poursuivent de plus belle,2021-07-21,29,https://www.lavantposte.ca/article/2021/07/21/val-brillant-les-travaux-se-poursuivent-de-plus-belle,2021-08-19 16:03:14,local
Montréal_V2,"""travaux routiers""",12,"CIVR 103,5 FM - Radio Taïga",Un plan de réfection des routes sur cinq ans,2021-08-09,10,https://www.radiotaiga.com/post/un-plan-de-r%C3%A9fection-des-routes-sur-cinq-ans,2021-08-19 16:03:15,local
Montréal_V2,"""travaux routiers""",13,M105 La vie d'ici,Des travaux de forage sur la route 112 à Granby,2021-08-09,10,https://m105.ca/actualite/des-travaux-de-forage-sur-la-route-112-a-granby/,2021-08-19 16:03:15,local
Montréal_V2,"""travaux routiers""",14,TVA Nouvelles,Sécurité routière: huit (pénibles) journées dans la peau d'un signaleur,2021-08-07,12,https://www.tvanouvelles.ca/2021/08/07/securite-routiere-huit-penibles-journees-dans-la-peau-dun-signaleur,2021-08-19 16:03:15,local
Montréal_V2,"""travaux routiers""",15,La Voix de l'est - Groupe Capitales Médias,Travaux prolongés sur l'autoroute 10 | Actualités,2021-07-28,22,https://www.lavoixdelest.ca/actualites/travaux-prolonges-sur-lautoroute-10-3b30654f194ae5dae7a97f3e02d41c2d,2021-08-19 16:03:15,local
Montréal_V2,"""travaux routiers""",16,Ma Côte-Nord,Un chantier s'ajoute sur la route 138 de la Côte-Nord Accueil,2021-08-05,14,https://macotenord.com/un-chantier-sajoute-sur-la-route-138-de-la-cote-nord/,2021-08-19 16:03:15,local
Montréal_V2,"""travaux routiers""",17,Journal du Mali.com,Travaux routiers: restriction de circulation Sotuba - Missabougou dès ce mercredi,2021-08-11,8,https://www.journaldumali.com/2021/08/11/travaux-routiers-restriction-de-circulation-sotuba-missabougou-mercredi/,2021-08-19 16:03:16,local
Montréal_V2,"""travaux routiers""",18,L'Avant-Poste,22 juillet 2021 Les framboises sont arrivées dans la Vallée,2021-07-22,28,https://www.lavantposte.ca/article/2021/07/22/les-framboises-sont-arrivees-dans-la-vallee,2021-08-19 16:03:17,local
Montréal_V2,"""travaux routiers""",19,actu.fr,Essonne. Au moins trois mois de travaux routiers autour de la RD445 à Fleury-Mérogis,2021-07-27,23,https://actu.fr/ile-de-france/fleury-merogis_91235/essonne-au-moins-quatre-mois-de-travaux-routiers-autour-de-la-rd445-a-fleury-merogis_43735310.html,2021-08-19 16:03:17,local
Montréal_V2,"""travaux routiers""",20,Le Reflet du Lac,Magog: liste des travaux routiers prévus en 2021,2021-05-25,86,https://www.lerefletdulac.com/2021/05/25/magog-liste-des-travaux-routiers-prevus-en-2021/,2021-08-19 16:03:17,local
Montréal_V2,"""travaux routiers""",21,Epinal Infos,Montée Historique Internationale du Ballon d'Alsace - Un bon cru tout de même ! - Epinal infos,2021-08-19,0,https://epinalinfos.fr/2021/08/montee-historique-internationale-ballon-dalsace-cru-de-meme/,2021-08-19 16:03:17,local
Montréal_V2,"""travaux routiers""",22,Africaguinee.com,"Teliano sort de sa réserve et prévient Kassory :""Tout ce qui brille n'est pas or…""",2021-08-19,0,https://www.africaguinee.com/articles/2021/08/19/teliano-sort-de-sa-reserve-et-previent-kassory-tout-ce-qui-brille-n-est-pas-or,2021-08-19 16:03:18,local
Montréal_V2,"""travaux routiers""",23,L'Éveil et La Concorde,Des travaux d'asphaltage sur l'autoroute 640 en direction ouest - Journal L'Éveil de Saint-Eustache,2021-08-05,14,https://www.leveil.com/actualites/des-travaux-dasphaltage-sur-lautoroute-640-en-direction-ouest,2021-08-19 16:03:18,local
Montréal_V2,"""travaux routiers""",24,La Voix du Sud,Importants travaux routiers à Saint-Nérée,2021-05-28,83,https://www.lavoixdusud.com/2021/05/28/importants-travaux-routiers-a-saint-neree/,2021-08-19 16:03:18,local
Montréal_V2,"""travaux routiers""",25,Zone911,Un camion lourd percute de plein fouet un camion atténuateur sur l'autoroute 20,2021-08-06,13,https://zone911.com/accidents/31228-accident-un-camion-lourd-percute-de-plein-fouet-un-camion-attenuateur-sur-l-autoroute-20,2021-08-19 16:03:18,local
Montréal_V2,autobus OR tramway,1,Le Journal de Québec,Le tracé du tramway de Québec suscite les inquiétudes,2021-08-17,2,https://www.journaldequebec.com/2021/08/17/le-trace-du-tramway-de-quebec-suscite-les-inquietudes,2021-08-19 16:03:28,local
Montréal_V2,autobus OR tramway,2,Transport Magazine,Hydro-Québec lance un projet pilote avec Autobus Groupe Séguin,2021-08-19,0,https://www.transport-magazine.com/hydro-quebec-lance-projet-pilote-autobus-groupe-seguin/,2021-08-19 16:03:28,local
Montréal_V2,autobus OR tramway,3,La Presse,Laval | La STL lance une application de guidage dans les autobus,2021-08-17,2,https://www.lapresse.ca/actualites/grand-montreal/2021-08-17/laval/la-stl-lance-une-application-de-guidage-dans-les-autobus.php,2021-08-19 16:03:28,local
Montréal_V2,autobus OR tramway,4,ICI.Radio-Canada.ca,Un piéton âgé happé par un autobus à Toronto,2021-08-18,1,https://ici.radio-canada.ca/nouvelle/1817645/accident-transport-commun-blessures-north-york,2021-08-19 16:03:29,local
Montréal_V2,autobus OR tramway,5,Le Journal de Québec,Le tunnel plus populaire que le tramway à Québec,2021-08-05,14,https://www.journaldequebec.com/2021/08/05/le-tunnel-plus-populaire-que-le-tramway-a-quebec,2021-08-19 16:03:29,local
Montréal_V2,autobus OR tramway,6,ICI.Radio-Canada.ca,Une ligne d'autobus express du secteur de Rock Forest à l'Hôpital Fleurimont,2021-08-18,1,https://ici.radio-canada.ca/nouvelle/1817577/transport-collectif-sherbrooke-express-ciusss-estrie,2021-08-19 16:03:29,local
Montréal_V2,autobus OR tramway,7,TVA Nouvelles,Insultes racistes dans l'autobus à Brossard: «j'ai eu vraiment peur»,2021-08-14,5,https://www.tvanouvelles.ca/2021/08/14/insultes-racistes-dans-lautobus-a-brossard-jai-eu-vraiment-peur-1,2021-08-19 16:03:29,local
Montréal_V2,autobus OR tramway,8,Le Droit - Groupe Capitales Médias,"Absence d'autobus Gatineau-Montréal: «une aberration à corriger», dit Pedneaud-Jobin",2021-08-18,1,https://www.ledroit.com/actualites/gatineau/absence-dautobus-gatineau-montreal-une-aberration-a-corriger-dit-pedneaud-jobin-38434dab6ece850cb3e85d03a91b43da,2021-08-19 16:03:30,local
Montréal_V2,autobus OR tramway,9,Le Journal de Québec,Reprise des fouilles archéologiques sur le boulevard René-Lévesque,2021-08-18,1,https://www.journaldequebec.com/2021/08/18/reprise-des-fouilles-archeologiques-sur-le-boulevard-rene-levesque,2021-08-19 16:03:30,local
Montréal_V2,autobus OR tramway,10,Le Droit - Groupe Capitales Médias,Tramway: la CCN recommande un passage sur la rue Wellington,2021-08-13,6,https://www.ledroit.com/actualites/tramway-la-ccn-recommande-un-passage-sur-la-rue-wellington-2f9c3257bbe80a383ac184fb5022a11b,2021-08-19 16:03:30,local
Montréal_V2,autobus OR tramway,11,ICI.Radio-Canada.ca,"Tramway de Gatineau : prochaine étape, un financement fédéral?",2021-08-13,6,https://ici.radio-canada.ca/nouvelle/1816603/tramway-gatineau-ccn-sto-federal-ottawa-transport-financement-trace,2021-08-19 16:03:30,local
Montréal_V2,autobus OR tramway,12,La Presse,"Investissements des villes au Canada | Les autobus électriques avant le métro, constate la Banque de l'infrastructure",2021-07-27,23,https://www.lapresse.ca/actualites/environnement/2021-07-27/investissements-des-villes-au-canada/les-autobus-electriques-avant-le-metro-constate-la-banque-de-l-infrastructure.php,2021-08-19 16:03:31,local
Montréal_V2,autobus OR tramway,13,ICI.Radio-Canada.ca,Infrastructures : les villes préfèrent les autobus zéro émission au métro,2021-07-27,23,https://ici.radio-canada.ca/nouvelle/1812145/autobus-electrique-metro-banque-infrastructure-canada,2021-08-19 16:03:31,local
Montréal_V2,autobus OR tramway,14,Le Soleil - Groupe Capitales Médias,"Tramway, congestion, densification et développement durable… Quelqu'un peut m'aider à comprendre?",2021-07-22,28,https://www.lesoleil.com/opinions/point-de-vue/tramway-congestion-densification-et-developpement-durable-quelquun-peut-maider-a-comprendre-42b6d2e52d621b0a7f8ae725f187fdf7,2021-08-19 16:03:31,local
Montréal_V2,autobus OR tramway,15,Le Journal de Québec,Coup d'éclat pour sauver des arbres menacés par le tramway,2021-07-31,19,https://www.journaldequebec.com/2021/07/31/coup-declat-pour-sauver-des-arbres,2021-08-19 16:03:31,local
Montréal_V2,autobus OR tramway,16,ICI.Radio-Canada.ca,Un autobus aquatique évacué à Gatineau,2021-08-02,17,https://ici.radio-canada.ca/nouvelle/1813719/autobus-touristique-evacuation-marina-hull-aucun-blesse,2021-08-19 16:03:31,local
Montréal_V2,autobus OR tramway,17,ICI.Radio-Canada.ca,Transit Windsor reprendra son service complet en septembre,2021-08-17,2,https://ici.radio-canada.ca/nouvelle/1817224/windsor-transit-reprise-autobus-transport-commun,2021-08-19 16:03:31,local
Montréal_V2,autobus OR tramway,18,ICI.Radio-Canada.ca,Quatre transporteurs convoitent la liaison d'autobus Ottawa-Gatineau-Montréal,2021-07-27,23,https://ici.radio-canada.ca/nouvelle/1812188/transport-interurbain-ottawa-gatineau-maheux-autocar-greyhound,2021-08-19 16:03:32,local
Montréal_V2,autobus OR tramway,19,Le Soleil - Groupe Capitales Médias,"Tramway, congestion, densification et développement durable… Une vision globale est nécessaire",2021-08-03,16,https://www.lesoleil.com/opinions/point-de-vue/tramway-congestion-densification-et-developpement-durable-une-vision-globale-est-necessaire-1ebebf67a229d94e6e7873d8635c207c,2021-08-19 16:03:32,local
Montréal_V2,autobus OR tramway,20,ICI.Radio-Canada.ca,Tramway Aylmer-Ottawa : le maire de Gatineau optimiste pour une annonce prochaine,2021-07-28,22,https://ici.radio-canada.ca/nouvelle/1812397/maxime-pedneaud-jobin-bilan-tramway-aylmer-ottawa,2021-08-19 16:03:32,local
Montréal_V2,autobus OR tramway,21,ICI.Radio-Canada.ca,OC Transpo retire des autobus à deux étages de ses circuits après une sortie de route,2021-08-11,8,https://ici.radio-canada.ca/nouvelle/1815819/retrait-autobus-deux-etages-oc-transpo-ottawa,2021-08-19 16:03:32,local
Montréal_V2,autobus OR tramway,22,L’actualité,Infrastructure: les Villes préfèrent les autobus zéro émission au métro,2021-07-27,23,https://lactualite.com/actualites/infrastructure-les-villes-preferent-les-autobus-zero-emission-au-metro/,2021-08-19 16:03:33,local
Montréal_V2,autobus OR tramway,23,ICI.Radio-Canada.ca,Un « électrochoc » de 885 M$ pour l'électrification des transports à Montréal,2021-08-16,3,https://ici.radio-canada.ca/nouvelle/1817038/strategie-montreal-transport-electrification-trois-ans,2021-08-19 16:03:33,local
Montréal_V2,autobus OR tramway,24,France Bleu,"Nantes : le chantier du tramway à Commerce bientôt terminé, vers une station plus accueillante",2021-08-17,2,https://www.francebleu.fr/infos/transports/nantes-le-chantier-du-tramway-a-commerce-bientot-termine-vers-une-station-plus-accueillante-1629131736,2021-08-19 16:03:33,local
Montréal_V2,autobus OR tramway,25,Journal Le Guide - Cowansville,Des autobus sillonneront Bromont dès le 31 juillet,2021-07-21,29,https://www.journalleguide.com/2021/07/21/des-autobus-sillonneront-bromont-des-le-31-juillet/,2021-08-19 16:03:33,local
Montréal_V2,météo,1,La Presse,Incendie sur la Côte d'Azur | Les conditions météo donnent espoir aux pompiers,2021-08-19,0,https://www.lapresse.ca/international/europe/2021-08-19/incendie-sur-la-cote-d-azur/les-conditions-meteo-donnent-espoir-aux-pompiers.php,2021-08-19 16:03:43,local
Montréal_V2,météo,2,Le HuffPost,"L'incendie dans le Var pourrait être ""fixé"" grâce à une météo favorable",2021-08-19,0,https://www.huffingtonpost.fr/entry/lincendie-dans-le-var-pourrait-etre-fixe-grace-a-une-meteo-favorable_fr_611e08e6e4b0e5b5d8e67826,2021-08-19 16:03:44,local
Montréal_V2,météo,3,Paris Match,"L'incendie toujours ""pas fixé"" dans le Var mais la météo s'annonce favorable",2021-08-19,0,https://www.parismatch.com/Actu/Environnement/L-incendie-toujours-pas-fixe-dans-le-Var-mais-la-meteo-s-annonce-favorable-1753735,2021-08-19 16:03:44,local
Montréal_V2,météo,4,Libération,Incendie dans le Var : la météo enfin favorable à la maîtrise des flammes,2021-08-19,0,https://www.liberation.fr/environnement/incendie-dans-le-var-la-meteo-devient-favorable-20210819_QSEZKAKNJNHXNIYI5QVRN3P5FU/,2021-08-19 16:03:44,local
Montréal_V2,météo,5,La Croix,"Var : le violent incendie toujours pas « fixé », mais la météo semble favorable",2021-08-19,0,https://www.la-croix.com/Le-violent-incendie-Var-toujours-pas-fixe-meteo-favorable-2021-08-19-1301171346,2021-08-19 16:03:45,local
Montréal_V2,météo,6,MétéoMédia,Pourquoi les canicules sont-elles si insupportables au Québec ?,2021-08-18,1,https://www.meteomedia.com/ca/nouvelles/article/pourquoi-les-canicules-sont-elles-si-insupportables-au-quebec,2021-08-19 16:03:45,local
Montréal_V2,météo,7,MétéoMédia,Une saison des orages pleine de surprises,2021-08-18,1,https://www.meteomedia.com/ca/nouvelles/article/une-saison-des-orages-pleine-de-surprises,2021-08-19 16:03:45,local
Montréal_V2,météo,8,Le Journal de Montréal,La météo a attisé les feux de forêt dans l'Ouest au cours de la fin de semaine,2021-08-17,2,https://www.journaldemontreal.com/2021/08/16/la-meteo-a-attise-les-feux-de-foret-dans-louest-au-cours-de-la-fin-de-semaine,2021-08-19 16:03:46,local
Montréal_V2,météo,9,Millavois.com,Météo à Millau : Un week-end agréable en vue !,2021-08-19,0,https://www.millavois.com/2021/08/19/meteo-a-millau-un-week-end-agreable-en-vue/,2021-08-19 16:03:46,local
Montréal_V2,météo,10,Le Journal de Montréal,Les alertes météo et l'assurance,2021-07-27,23,https://www.journaldemontreal.com/2021/07/27/les-alertes-meteo-et-lassurance,2021-08-19 16:03:46,local
Montréal_V2,météo,11,MétéoMédia,La tempête tropicale Fred aura des impacts jusqu'au Québec,2021-08-14,5,https://www.meteomedia.com/ca/nouvelles/article/la-tempete-tropicale-fred-aurait-des-impacts-jusquau-quebec,2021-08-19 16:03:46,local
Montréal_V2,météo,12,Le Soleil - Groupe Capitales Médias,Météo: quand les radars se «contredisent»… | Science | Actualités,2021-08-01,18,https://www.lesoleil.com/actualite/science/meteo-quand-les-radars-se-contredisent-0332cbf19d0dc1115a653fa94ecce5bf,2021-08-19 16:03:46,local
Montréal_V2,météo,13,Le Journal de Québec,La météo pourrait poser problème aux pompiers forestiers,2021-07-22,28,https://www.journaldequebec.com/2021/07/22/la-meteo-pourrait-poser-probleme-aux-pompiers-forestiers,2021-08-19 16:03:46,local
Montréal_V2,météo,14,Le Dauphiné Libéré,Prévisions | Votre météo de ce vendredi 20 août : grand soleil partout,2021-08-19,0,https://www.ledauphine.com/environnement/2021/08/19/votre-meteo-de-ce-vendredi-20-aout-grand-soleil-partout,2021-08-19 16:03:47,local
Montréal_V2,météo,15,La Presse,Fierté gaie | Une présentatrice météo fait rayonner l'arc-en-ciel,2021-08-15,4,https://www.lapresse.ca/societe/2021-08-15/fierte-gaie/une-presentatrice-meteo-fait-rayonner-l-arc-en-ciel.php,2021-08-19 16:03:47,local
Montréal_V2,météo,16,La Chaîne Météo,Météo du vendredi 20 août : le retour de l'été,2021-08-19,0,https://actualite.lachainemeteo.com/actualite-meteo/2021-08-19/meteo-du-vendredi-20-aout-le-retour-de-l-ete-60412,2021-08-19 16:03:47,local
Montréal_V2,météo,17,MétéoMédia,La fumée a un impact sur la météo et sur le climat,2021-07-30,20,https://www.meteomedia.com/ca/nouvelles/article/comment-la-fumee-peut-elle-avoir-des-impacts-sur-la-meteo,2021-08-19 16:03:47,local
Montréal_V2,météo,18,La Chaîne Météo,Météo week-end : pic de chaleur samedi avant les orages - Actualités La Chaîne Météo,2021-08-19,0,https://actualite.lachainemeteo.com/actualite-meteo/2021-08-19/meteo-week-end-pic-de-chaleur-samedi-avant-les-orages-60403,2021-08-19 16:03:48,local
Montréal_V2,météo,19,GEO,Le classement des capitales européennes à la météo la plus imprévisible,2021-08-18,1,https://www.geo.fr/voyage/le-classement-des-capitales-europeennes-a-la-meteo-la-plus-imprevisible-205929,2021-08-19 16:03:48,local
