Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL
Baie-Saint-Paul ,travaux routiers,9,CIMT-CHAU,Les résidents de la Première Nation des Malécites de Madawaska bénéficient de meilleures infrastructures routières,2021-04-05,58,https://cimtchau.ca/nouvelles/les-residents-de-la-premiere-nation-des-malecites-de-madawaska-beneficient-de-meilleures-infrastructures-routieres/
Baie-Saint-Paul ,travaux routiers,10,ICI.Radio-Canada.ca,Un homme arrêté pour homicide intrafamilial à Baie-Saint-Paul,,,https://ici.radio-canada.ca/nouvelle/1247400/mort-suspecte-baie-saint-paul
Baie-Saint-Paul ,autobus OR tramway,1,Le Soleil - Groupe Capitales Médias,Le vaccin-o-bus bientôt sur la route dans la région de Québec,2021-05-26,7,https://www.lesoleil.com/actualite/covid-19/le-vaccin-o-bus-bientot-sur-la-route-dans-la-region-de-quebec-ff5d652a30c22e14a9f86dc1d0b8fa38
Baie-Saint-Paul ,autobus OR tramway,2,Le Journal de Québec,COVID-19: le CIUSSS de la Capitale-Nationale passe en mode vaccination ciblée,2021-05-18,15,https://www.journaldequebec.com/2021/05/18/covid-19-le-ciusss-de-la-capitale-nationale-passe-en-mode-vaccination-ciblee
Baie-Saint-Paul ,autobus OR tramway,3,Le Journal de Québec,"Troisième lien: trop cher et inutile, soutiennent les groupes environnementaux",2021-05-18,15,https://www.journaldequebec.com/2021/05/18/troisieme-lien-trop-cher-et-inutile-soutiennent-les-groupes-environnementaux
Baie-Saint-Paul ,autobus OR tramway,4,Le Soleil - Groupe Capitales Médias,Flèche monumentale: une «longueur d'avance» pour Baie-Saint-Paul,2020-12-18,166,https://www.lesoleil.com/actualite/fleche-monumentale-une-longueur-davance-pour-baie-saint-paul-bab4e55d333cc1826f4a758e1948ca62
Baie-Saint-Paul ,autobus OR tramway,5,CIMT-CHAU,Discussion sur le transport par autobus en région,2021-03-08,86,https://cimtchau.ca/nouvelles/discussion-sur-le-transport-par-autobus-en-region/
Baie-Saint-Paul ,autobus OR tramway,6,Le Quotidien - Groupe Capitales Médias,Collision entre un autobus scolaire et un camion à Chicoutimi,2021-03-10,84,https://www.lequotidien.com/actualites/justice-et-faits-divers/collision-entre-un-autobus-scolaire-et-un-camion-a-chicoutimi-d48b250e3d93d45588ea587f919840e5
Baie-Saint-Paul ,autobus OR tramway,7,Le Soleil - Groupe Capitales Médias,Le chef David Forbes de retour dans Charlevoix,2020-11-25,189,https://www.lesoleil.com/le-mag/restaurants/le-chef-david-forbes-de-retour-dans-charlevoix-2024bda9311aab2c6eb9a923ef8af00a
Baie-Saint-Paul ,autobus OR tramway,8,CIMT-CHAU,"Transport interrégional: Un service important, mais qui ne serait pas viable",2021-03-15,79,https://cimtchau.ca/nouvelles/transport-interregional-un-service-important-mais-qui-ne-serait-pas-viable/
Baie-Saint-Paul ,autobus OR tramway,9,ICI.Radio-Canada.ca,Intercar souhaite diminuer ses services entre La Malbaie et Québec,,,https://ici.radio-canada.ca/nouvelle/1484526/autocars-transport-quebec-charlevoix-intercar-corporation-mobilite-collective
Baie-Saint-Paul ,autobus OR tramway,10,Le Quotidien - Groupe Capitales Médias,Un autobus scolaire passe près d'écraser un enfant à Chicoutimi [VIDÉO],2020-10-23,222,https://www.lequotidien.com/actualites/justice-et-faits-divers/un-autobus-scolaire-passe-pres-decraser-un-enfant-a-chicoutimi-video-2a8ed73d7a4ecf4c2026f4ffbd839cef
Baie-Saint-Paul ,météo,1,Outre-mer la 1ère,"La Réunion : une nuit orageuse, une matinée contrastée et un après-midi maussade - Réunion la 1ère",2021-05-05,28,https://la1ere.francetvinfo.fr/reunion/la-reunion-une-nuit-orageuse-une-matinee-contrastee-et-un-apres-midi-maussade-1000471.html
Baie-Saint-Paul ,météo,2,Imaz Press Réunion,"A la une du mercredi 26 mai 2021 : Désescalade annulée, vaccins, cagnotte, référé-liberté, escalavage et météo",2021-05-26,7,"https://www.ipreunion.com/actualites-reunion/reportage/2021/05/26/a-la-une-du-mercredi-26-mai-2021-1-2-3-4-et-meteo-referencement,135609.html"
Baie-Saint-Paul ,météo,3,MétéoMédia,Neige et routes glissantes au Québec,2020-10-26,219,https://www.meteomedia.com/ca/nouvelles/article/heure-en-heure-precipitations-et-conditions-routieres-plus-difficiles
Baie-Saint-Paul ,météo,4,Imaz Press Réunion,"La pa Météo France i di, sé zot i di : Un temps sec et ensoleillé",2021-05-18,15,"https://www.ipreunion.com/actualites-reunion/reportage/2021/05/18/la-pa-meteo-france-i-di-se-zot-i-di-un-temps-sec-et-ensoleille,135277.html"
Baie-Saint-Paul ,météo,5,MétéoMédia,La première tempête de 2021 frappe le Québec,2021-01-18,135,https://www.meteomedia.com/ca/nouvelles/article/la-premiere-vraie-tempete-frappe-le-quebec
Baie-Saint-Paul ,météo,6,Imaz Press Réunion,"A la une du mardi 18 mai 2021 : Variant réunionnais, motifs impérieux, Maurice, décès de la dengue, variant réunionnais et météo",2021-05-18,15,"https://www.ipreunion.com/actualites-reunion/reportage/2021/05/18/a-la-une-du-mardi-18-mai-2021-1-2-3-4-et-meteo-referencement,135023.html"
Baie-Saint-Paul ,météo,7,CIMT-CHAU,Une 1ère journée de vaccination concluante à Baie-Saint-Paul,2021-04-16,47,https://cimtchau.ca/nouvelles/une-1ere-journee-de-vaccination-concluante-a-baie-saint-paul/
Baie-Saint-Paul ,météo,8,CIMT-CHAU,Ouverture des terrains de tennis à Baie-Saint-Paul - TVA CIMT CHAU,2021-04-24,39,https://cimtchau.ca/nouvelles/ouverture-des-terrains-de-tennis-a-baie-saint-paul/
Baie-Saint-Paul ,météo,9,CIMT-CHAU,Traverse L'Isle-aux-Coudres-Saint-Joseph-de-la-Rive: le dossier d'opportunité fait réagir,2021-03-31,63,https://cimtchau.ca/nouvelles/traverse-lisle-aux-coudres-saint-joseph-de-la-rive-le-dossier-dopportunite-fait-reagir/
Baie-Saint-Paul ,météo,10,CIMT-CHAU,Des allégations d'un climat de travail « toxique » à la Ville de Baie-Saint-Paul,2021-03-03,91,https://cimtchau.ca/nouvelles/des-allegations-dun-climat-de-travail-toxique-a-la-ville-de-baie-saint-paul/
