Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie,type de mot-clés
Montréal_V2,maire OR mairesse,17,Le Journal de Montréal,La mairesse de Tampa a «retenu la leçon»,2021-07-06,11,https://www.journaldemontreal.com/2021/07/06/la-mairesse-de-tampa-a-retenu-la-lecon,2021-07-17 16:02:30,local
Montréal_V2,maire OR mairesse,18,Le Parisien,Mennecy: la première adjointe démise de ses délégations par le maire,2021-07-17,0,https://www.leparisien.fr/essonne-91/mennecy-91540/mennecy-la-premiere-adjointe-demise-de-ses-delegations-par-le-maire-17-07-2021-OZI4LRTP55BDVCRPYWBKV3TOIM.php,2021-07-17 16:02:30,local
Montréal_V2,maire OR mairesse,19,ICI.Radio-Canada.ca,Le maire d'Alfred-Plantagenet veut défendre les couleurs progressistes-conservatrices,2021-07-13,4,https://ici.radio-canada.ca/nouvelle/1808802/elections-ontario-2022-glengarry-prescott-russell-amanda-simard-stephane-sarrazin,2021-07-17 16:02:30,local
Montréal_V2,maire OR mairesse,20,Cool Fm,Le maire de St-Joseph-de-Beauce ne sollicitera pas un nouveau mandat,2021-07-13,4,http://www.coolfm.biz/nouvelle/6108-le-maire-de-st-joseph-de-beauce-ne-sollicitera-pas-un-nouveau-mandat,2021-07-17 16:02:30,local
Montréal_V2,maire OR mairesse,21,Le Journal de Montréal,Fusillades: la mairesse Plante toujours préoccupée | JDM,2021-06-21,26,https://www.journaldemontreal.com/2021/06/21/fusillades-la-mairesse-plante-toujours-preoccupee,2021-07-17 16:02:30,local
Montréal_V2,maire OR mairesse,22,La Presse,New York | Scrutin incertain pour désigner le prochain maire,2021-06-22,25,https://www.lapresse.ca/international/etats-unis/2021-06-22/new-york/scrutin-incertain-pour-designer-le-prochain-maire.php,2021-07-17 16:02:30,local
Montréal_V2,maire OR mairesse,23,Granby Express,Les hommages fusent pour l'ex-maire de Granby Richard Goulet,2021-07-07,10,https://www.granbyexpress.com/2021/07/07/les-hommages-fusent-pour-lex-maire-de-granby-richard-goulet/,2021-07-17 16:02:31,local
Montréal_V2,maire OR mairesse,24,Acadie Nouvelle,Questions-réponses avec la mairesse de Petit-Rocher,2021-07-08,9,https://www.acadienouvelle.com/actualites/2021/07/08/questions-reponses-avec-la-mairesse-de-petit-rocher/,2021-07-17 16:02:31,local
Montréal_V2,maire OR mairesse,25,ICI.Radio-Canada.ca,"Décès du maire de la Cité de Clarence-Rockland, Guy Desjardins",2021-07-04,13,https://ici.radio-canada.ca/nouvelle/1806360/guy-desjardins-deces-cite-clarence-rockland,2021-07-17 16:02:31,local
Montréal_V2,candidat,1,L'Écho de La Tuque,Alain Baribeault sera candidat dans le quartier de l'Aéroport,2021-07-16,1,https://www.lechodelatuque.com/actualites/alain-baribeault-sera-candidat-dans-le-quartier-de-laeroport/,2021-07-17 16:02:41,local
Montréal_V2,candidat,2,Le Journal de Québec,Un deuxième candidat pour la mairie de Sept-Îles,2021-07-09,8,https://www.journaldequebec.com/2021/07/09/un-deuxieme-candidat-pour-la-mairie-de-sept-iles-1,2021-07-17 16:02:42,local
Montréal_V2,candidat,3,La Presse,France | L'ex-No 2 du Front national candidat à la présidentielle de 2022,2021-07-14,3,https://www.lapresse.ca/international/europe/2021-07-14/france/l-ex-no-2-du-front-national-candidat-a-la-presidentielle-de-2022.php,2021-07-17 16:02:42,local
Montréal_V2,candidat,4,L'Hebdo Journal,Politique Martin Francoeur candidat à l'investiture du Parti libéral du Canada,2021-07-16,1,https://www.lhebdojournal.com/martin-francoeur-candidat-a-linvestiture-du-parti-liberal-du-canada/,2021-07-17 16:02:42,local
Montréal_V2,candidat,5,Journal Métro,Gilles Grondin annonce sa candidature à la mairie,2021-07-15,2,https://journalmetro.com/local/rosemont-la-petite-patrie/2670470/gilles-grondin-annonce-sa-candidature-a-la-mairie/,2021-07-17 16:02:42,local
Montréal_V2,candidat,6,La Presse,Le PLC met de côté des vétérans pour une candidate vedette à Québec,2021-07-17,0,https://www.lapresse.ca/actualites/analyse/2021-07-17/le-plc-met-de-cote-des-veterans-pour-une-candidate-vedette-a-quebec.php,2021-07-17 16:02:42,local
Montréal_V2,candidat,7,Granby Express,Granby: un autre candidat dans le district 8,2021-07-12,5,https://www.granbyexpress.com/2021/07/12/granby-un-autre-candidat-dans-le-district-8/,2021-07-17 16:02:43,local
Montréal_V2,candidat,8,ICI.Radio-Canada.ca,Le candidat controversé à la mairie de Calgary plaide coupable,2021-07-12,5,https://ici.radio-canada.ca/nouvelle/1808421/mairie-candidats-violents-incitation-haine,2021-07-17 16:02:43,local
Montréal_V2,candidat,9,La Nouvelle Union,Pierre Fortier sera candidat à la mairie de la Ville de Plessisville,2021-07-13,4,https://www.lanouvelle.net/2021/07/13/pierre-fortier-sera-candidat-a-la-mairie-de-la-ville-de-plessisville/,2021-07-17 16:02:43,local
Montréal_V2,candidat,10,La Presse,Alliance entre deux candidats à la mairie de Montréal,2021-07-12,5,https://www.lapresse.ca/actualites/grand-montreal/2021-07-12/alliance-entre-deux-candidats-a-la-mairie-de-montreal.php,2021-07-17 16:02:43,local
Montréal_V2,candidat,11,Journal Métro,Luis Miranda sera à nouveau candidat à la mairie d'Anjou,2021-07-13,4,https://journalmetro.com/local/mercier-anjou/2669136/luis-miranda-sera-a-nouveau-candidat-a-la-mairie-danjou/,2021-07-17 16:02:44,local
Montréal_V2,candidat,12,L’actualité,Le député conservateur Steven Blaney ne sera pas candidat aux prochaines élections,2021-07-15,2,https://lactualite.com/actualites/le-depute-conservateur-steven-blaney-ne-sera-pas-candidat-aux-prochaines-elections/,2021-07-17 16:02:44,local
Montréal_V2,candidat,13,Le Journal de Québec,Sept-Îles: un premier candidat se présente officiellement à la mairie,2021-06-29,18,https://www.journaldequebec.com/2021/06/29/sept-iles-un-premier-candidat-se-presente-officiellement-a-la-mairie-1,2021-07-17 16:02:44,local
Montréal_V2,candidat,14,La Presse,Coderre veut transformer le Marché Bonsecours en marché public,2021-07-15,2,https://www.lapresse.ca/actualites/grand-montreal/2021-07-15/coderre-veut-transformer-le-marche-bonsecours-en-marche-public.php,2021-07-17 16:02:44,local
Montréal_V2,candidat,15,Le Journal de Montréal,Un candidat politique fier d'être un adepte de sadomasochisme,2021-06-19,28,https://www.journaldemontreal.com/2021/06/19/un-candidat-politique-fier-detre-un-adepte-de-sadomasochisme-1,2021-07-17 16:02:44,local
Montréal_V2,candidat,16,Le Journal de Montréal,COVID-19: Cuba autorise en urgence son candidat-vaccin Abdala,2021-07-09,8,https://www.journaldemontreal.com/2021/07/09/covid-19-cuba-autorise-en-urgence-son-candidat-vaccin-abdala,2021-07-17 16:02:45,local
Montréal_V2,candidat,17,France Bleu,Le département des Landes candidat à la recentralisation du RSA,2021-07-17,0,https://www.francebleu.fr/infos/economie-social/le-departement-des-landes-candidat-a-la-recentralisation-du-rsa-1626441088,2021-07-17 16:02:45,local
Montréal_V2,candidat,18,La Tribune - Groupe Capitales Médias,Un candidat s'affiche dans le district du Lac-des-Nations,2021-06-29,18,https://www.latribune.ca/ma-region/un-candidat-saffiche-dans-le-district-du-lac-des-nations-84f28c286374f92586b4d2297760bf32,2021-07-17 16:02:45,local
Montréal_V2,candidat,19,Le Journal de Joliette,Claude St-Cyr est le nouveau candidat de Vision Joliette dans le district 7,2021-07-15,2,https://www.lejournaldejoliette.ca/actualites/politique/431827/claude-st-cyr-est-le-nouveau-candidat-de-vision-joliette-dans-le-district-7,2021-07-17 16:02:45,local
Montréal_V2,candidat,20,Les 2 Rives,Le candidat Jocelyn Daneau dévoile ses orien...,2021-07-06,11,https://www.les2rives.com/le-candidat-jocelyn-daneau-devoile-ses-orientations-et-des-engagements/,2021-07-17 16:02:46,local
Montréal_V2,candidat,21,Le Soleil - Groupe Capitales Médias,Élections municipales 2021: Boufeldja Benabdallah candidat pour Équipe Marie-Josée Savard [VIDÉO],2021-06-18,29,https://www.lesoleil.com/actualite/la-capitale/elections-municipales-2021-boufeldja-benabdallah-candidat-pour-equipe-marie-josee-savard-video-6c354ca84dc32475f012dbdcd3901651,2021-07-17 16:02:46,local
Montréal_V2,candidat,22,Le Soleil - Groupe Capitales Médias,"COVID: le candidat-vaccin de Cuba efficace à 92,28%",2021-06-21,26,https://www.lesoleil.com/actualite/monde/covid-le-candidat-vaccin-de-cuba-efficace-a-9228-757a1cf506cc5a9cac48d3f2dde17089,2021-07-17 16:02:46,local
Montréal_V2,candidat,23,ICI.Radio-Canada.ca,Un premier candidat à la mairie d'Amqui,2021-06-23,24,https://ici.radio-canada.ca/nouvelle/1803936/normand-boulianne-amqui-mairie-conseiller-elections,2021-07-17 16:02:46,local
Montréal_V2,candidat,24,Le Droit - Groupe Capitales Médias,Action Gatineau présente son candidat dans Parc-de-la-montagne-Saint-Raymond,2021-07-06,11,https://www.ledroit.com/actualites/gatineau/action-gatineau-presente-son-candidat-dans-parc-de-la-montagne-saint-raymond-639784e96658ca0b74f15246f8b6e708,2021-07-17 16:02:46,local
Montréal_V2,candidat,25,Le Point,"Éric Zemmour, candidat ?",2021-07-15,2,https://www.lepoint.fr/dossiers/politique/eric-zemmour-candidat-2022/,2021-07-17 16:02:47,local
Montréal_V2,préfet,1,ladepeche.fr,Saint-Gaudens. Le préfet en visite au Pilat et au centre aqualudique,2021-07-17,0,https://www.ladepeche.fr/2021/07/17/le-prefet-en-visite-au-pilat-et-au-centre-aqualudique-9676662.php,2021-07-17 16:02:58,local
Montréal_V2,préfet,2,L'Indépendant,Pyrénées-Orientales : le préfet décrète le couvre-feu à 23 heures dans les bars et restaurants du département,2021-07-17,0,https://www.lindependant.fr/2021/07/17/pyrenees-orientales-le-prefet-decrete-le-couvre-feu-a-23-heures-dans-les-bars-et-restaurants-du-departement-9677270.php,2021-07-17 16:02:59,local
Montréal_V2,préfet,3,Outre-mer la 1ère,Ottman Zaïr est le nouveau directeur de cabinet du Préfet de La Réunion - Réunion la 1ère,2021-07-17,0,https://la1ere.francetvinfo.fr/reunion/ottman-zair-est-le-nouveau-directeur-de-cabinet-du-prefet-de-la-reunion-1060420.html,2021-07-17 16:02:59,local
Montréal_V2,préfet,4,Ouest-France,"Lorient. Sur le départ, le sous-préfet a des regrets",2021-07-16,1,https://www.ouest-france.fr/bretagne/lorient-56100/lorient-sur-le-depart-le-sous-prefet-a-des-regrets-258ec454-e628-11eb-8918-f5733a67d33f,2021-07-17 16:03:00,local
Montréal_V2,préfet,5,France Bleu,Le préfet interdit la manifestation contre l'extension du pass sanitaire samedi à Toulouse,2021-07-16,1,https://www.francebleu.fr/infos/societe/le-prefet-interdit-la-manifestation-contre-l-extension-du-passe-sanitaire-samedi-a-toulouse-1626452554,2021-07-17 16:03:00,local
Montréal_V2,préfet,6,Ouest-France,Saint-Lunaire. Le préfet visite le dispositif estival de sécurité,2021-07-16,1,https://www.ouest-france.fr/bretagne/saint-lunaire-35800/saint-lunaire-le-prefet-visite-le-dispositif-estival-de-securite-62182938-e655-11eb-bb9f-3eedd47b85bc,2021-07-17 16:03:00,local
Montréal_V2,préfet,7,Le Dauphiné Libéré,Haute-Savoie | Intrusion à la préfecture d’Annecy : le préfet a déposé plainte,2021-07-15,2,https://www.ledauphine.com/faits-divers-justice/2021/07/15/intrusion-a-la-prefecture-d-annecy-le-prefet-a-depose-plainte,2021-07-17 16:03:00,local
Montréal_V2,préfet,8,Ouest-France,"Saint-Malo. Après la visite du préfet, les services sanitaires et de sécurité sur le pont",2021-07-16,1,https://www.ouest-france.fr/bretagne/saint-malo-35400/saint-malo-apres-la-visite-du-prefet-les-services-sanitaires-et-de-securite-sur-le-pont-9e733f1c-e56a-11eb-b328-3bb388b4cb1f,2021-07-17 16:03:01,local
Montréal_V2,préfet,9,Le Journal de Montréal,Gaspé très heureuse de l'agrandissement de LM Wind Power,2021-07-15,2,https://www.journaldemontreal.com/2021/07/14/gaspe-tres-heureuse-de-lagrandissement-de-lm-wind-power,2021-07-17 16:03:01,local
Montréal_V2,préfet,10,actu.fr,"Face à la hausse des demandes, le préfet du Lot rappelle les conditions pour se faire vacciner cet été",2021-07-16,1,https://actu.fr/societe/face-a-la-hausse-des-demandes-le-prefet-du-lot-rappelle-les-conditions-pour-se-faire-vacciner-cet-ete_43515229.html,2021-07-17 16:03:01,local
Montréal_V2,préfet,11,Le Courrier Vendéen,Vendée : le préfet prolonge le port du masque en extérieur dans les lieux fréquentés,2021-07-16,1,https://actu.fr/societe/vendee-le-prefet-prolonge-le-port-du-masque-en-exterieur-dans-les-lieux-frequentes_43516361.html,2021-07-17 16:03:01,local
Montréal_V2,préfet,12,La Voix du Nord,Le préfet Lalande : « Cinq années intenses du premier au dernier jour » - Quel souvenir conservez-vous de,2021-07-16,1,https://www.lavoixdunord.fr/1045872/article/2021-07-16/michel-lalande-l-ultime-interview-d-un-prefet-sur-le-depart,2021-07-17 16:03:02,local
Montréal_V2,préfet,13,LCI,14-Juillet : le décrié préfet Didier Lallement va recevoir la Légion d'honneur,2021-07-14,3,https://www.lci.fr/societe/14-juillet-fete-nationale-le-prefet-didier-lallement-va-recevoir-la-legion-d-honneur-2191442.html,2021-07-17 16:03:02,local
Montréal_V2,préfet,14,Paris-Normandie,Une nouvelle garde rapprochée pour le préfet de la Seine-Maritime,2021-07-17,0,https://www.paris-normandie.fr/id213700/article/2021-07-17/une-nouvelle-garde-rapprochee-pour-le-prefet-de-la-seine-maritime,2021-07-17 16:03:03,local
Montréal_V2,préfet,15,L'Avenir et des Rivières - Farnham,MRC de Rouville: le préfet suppléant prend la relève de Jacques Ladouceur,2021-06-18,29,https://www.laveniretdesrivieres.com/2021/06/18/mrc-de-rouville-le-prefet-suppleant-prend-la-releve-de-jacques-ladouceur/,2021-07-17 16:03:03,local
Montréal_V2,préfet,16,Ministère de l'Intérieur,"« Le Tour de France, une extraordinaire mission pour un sous-préfet »",2021-07-07,10,https://www.interieur.gouv.fr/fr/Actualites/L-actu-du-Ministere/Le-Tour-de-France-une-extraordinaire-mission-pour-un-sous-prefet,2021-07-17 16:03:03,local
Montréal_V2,préfet,17,France 3 Régions,Vaucluse : le préfet lance un jeu-concours pour les jeunes vaccinés,2021-07-16,1,https://france3-regions.francetvinfo.fr/provence-alpes-cote-d-azur/vaucluse/vaucluse-le-prefet-lance-un-jeu-concours-pour-les-jeunes-vaccines-2182567.html,2021-07-17 16:03:04,local
Montréal_V2,préfet,18,EnBeauce.com,Départ de trois directeurs à la MRC des Etchemins: pas de crise dit le préfet Couët,2021-07-15,2,https://www.enbeauce.com/actualites/municipal/431838/depart-de-trois-directeurs-a-la-mrc-des-etchemins-pas-de-crise-dit-le-prefet-couet,2021-07-17 16:03:04,local
Montréal_V2,préfet,19,Ouest-France,"Brest. Le sous-préfet, Ivan Bouchier, devient préfet délégué à la défense et la sécurité à Lyon",2021-07-14,3,https://www.ouest-france.fr/bretagne/brest-29200/brest-le-sous-prefet-ivan-bouchier-devient-prefet-delegue-a-la-defense-et-la-securite-a-lyon-5989dc70-e4a3-11eb-b30f-e4d13acdbac7,2021-07-17 16:03:04,local
Montréal_V2,préfet,20,France 3 Régions,"Covid-19 : à Troyes, le préfet rétablit l'obligation du port du masque en extérieur au centre-ville",2021-07-16,1,https://france3-regions.francetvinfo.fr/grand-est/aube/troyes/troyes-le-prefet-retablie-l-obligation-du-port-du-masque-en-exterieur-au-centre-ville-2181766.html,2021-07-17 16:03:04,local
Montréal_V2,préfet,21,Info-chalon.com,"Le Préfet de Saône et Loire, Julien Charles, rappelle les règles pour le port du masque",2021-07-16,1,https://www.info-chalon.com/articles/2021/07/16/61901/le-prefet-de-saone-et-loire-julien-charles-rappelle-les-regles-pour-le-port-du-masque/,2021-07-17 16:03:04,local
Montréal_V2,préfet,22,Abidjan.net,Le sous-préfet Yèlieu prend contact avec ses administrés,2021-07-17,0,https://news.abidjan.net/h/695092.html,2021-07-17 16:03:05,local
Montréal_V2,préfet,23,Le JSL,"Inondations | Louhans sous les eaux : l'alerte orange sur la Seille maintenue cette nuit, des déviations pour contourner la ville",2021-07-17,0,https://www.lejsl.com/faits-divers-justice/2021/07/17/louhans-sous-les-eaux-la-digue-anti-crue-cede-la-ville-coupee-en-deux,2021-07-17 16:03:05,local
Montréal_V2,préfet,24,France Bleu,"Dordogne : les centres de vaccinations saturés, mais ""nous avons 35.000 doses"" disponibles dit le préfet",2021-07-16,1,https://www.francebleu.fr/infos/societe/dordogne-les-centres-de-vaccinations-satures-depuis-lundi-vont-monter-en-puissance-annonce-le-prefet-1626457093,2021-07-17 16:03:06,local
Montréal_V2,préfet,25,Ouest-France,"Maine-et-Loire. Pour accélérer la vaccination, le préfet envisage de lancer des équipes mobiles",2021-07-16,1,https://www.ouest-france.fr/pays-de-la-loire/bauge-en-anjou-49150/maine-et-loire-pour-accelerer-la-vaccination-le-prefet-envisage-de-lancer-des-equipes-mobiles-fa3aa5a0-e651-11eb-8918-f5733a67d33f,2021-07-17 16:03:06,local
Montréal_V2,travaux routiers,1,Le Journal de Québec,Grève des ingénieurs: des travaux routiers pourraient subir un impact,2021-07-15,2,https://www.journaldequebec.com/2021/07/14/greve-des-ingenieurs-des-travaux-routiers-pourraient-subir-un-impact,2021-07-17 16:03:16,local
Montréal_V2,travaux routiers,2,Le Devoir,Des dizaines de chantiers routiers paralysés à Montréal,2021-06-19,28,https://www.ledevoir.com/politique/montreal/612177/des-dizaines-de-chantiers-routiers-paralyses-a-montreal,2021-07-17 16:03:16,local
Montréal_V2,travaux routiers,3,Journal Le Lac St-Jean,"Travaux routiers : des investissements de 2,7 M$ à Lamarche",2021-06-28,19,https://lelacstjean.com/actualite/travaux-routiers-des-investissements-de-29-m-a-lamarche/,2021-07-17 16:03:17,local
Montréal_V2,travaux routiers,4,Québec Hebdo,Phase intensive des travaux routiers sur Notre-Dame,2021-07-05,12,https://www.quebechebdo.com/local/journal-lappel/260618/phase-intensive-des-travaux-routiers-sur-notre-dame/,2021-07-17 16:03:17,local
Montréal_V2,travaux routiers,5,La Presse,"Des vacances de la construction en nature, et au Québec",2021-07-17,0,https://www.lapresse.ca/actualites/2021-07-17/des-vacances-de-la-construction-en-nature-et-au-quebec.php,2021-07-17 16:03:17,local
Montréal_V2,travaux routiers,6,Le Journal de Québec,Travaux majeurs sur le pont Pierre-Laporte: la circulation encore plus fluide qu'à l'habitude,2021-06-29,18,https://www.journaldequebec.com/2021/06/28/travaux-majeurs-sur-le-pont-pierre-laporte-la-circulation-encore-plus-fluide-qua-lhabitude,2021-07-17 16:03:18,local
Montréal_V2,travaux routiers,7,Truck Stop Québec,Des radars sur les chantiers routiers,2021-07-13,4,https://www.truckstopquebec.com/des-radars-sur-les-chantiers-routiers-64197/,2021-07-17 16:03:18,local
Montréal_V2,travaux routiers,8,Le Journal de Québec,État du réseau routier québécois: ça y va «lentement mais sûrement»,2021-06-21,26,https://www.journaldequebec.com/2021/06/21/ca-y-va-lentement-mais-surement,2021-07-17 16:03:18,local
Montréal_V2,travaux routiers,9,M105 La vie d'ici,Travaux routiers à Bromont et Shefford - M105,2021-07-04,13,https://m105.ca/actualite/travaux-routiers-a-bromont-et-shefford/,2021-07-17 16:03:18,local
Montréal_V2,travaux routiers,10,Fm1033.ca,Saison des travaux routiers sur la Rive-Sud,2021-06-26,21,https://www.fm1033.ca/2-136/,2021-07-17 16:03:18,local
Montréal_V2,travaux routiers,11,Le Journal de Québec,Des bouchons monstres durant 22 jours à cause du pont Pierre-Laporte,2021-06-17,30,https://www.journaldequebec.com/2021/06/17/travaux-sur-le-pont-pierre-laporte-les-vehicules-durgence-emprunteront-le-pont-de-quebec,2021-07-17 16:03:19,local
Montréal_V2,travaux routiers,12,Le Journal de Québec,Travaux sur le pont Pierre-Laporte: la fluidité persiste,2021-06-29,18,https://www.journaldequebec.com/2021/06/29/travaux-sur-le-pont-pierre-laporte-la-fluidite-persiste,2021-07-17 16:03:19,local
Montréal_V2,travaux routiers,13,L'Éclaireur Progrès,Aucun retard majeur dans les projets municipaux à Saint-Éphrem,2021-07-15,2,https://www.leclaireurprogres.ca/aucun-retard-majeur-dans-les-projets-municipaux-a-saint-ephrem/,2021-07-17 16:03:19,local
Montréal_V2,travaux routiers,14,Bien Public,Chazeuil | Des travaux routiers en cours,2021-07-09,8,https://www.bienpublic.com/societe/2021/07/09/des-travaux-routiers-en-cours,2021-07-17 16:03:19,local
Montréal_V2,travaux routiers,15,La Releve,Chantier majeur du tunnel : surveillance par radar photo sur l'A-20,2021-07-01,16,https://www.lareleve.qc.ca/2021/07/01/chantier-majeur-du-tunnel-surveillance-par-radar-photo-sur-la-20/,2021-07-17 16:03:20,local
Montréal_V2,travaux routiers,16,LaDepeche.fr,Travaux routiers en Ariège : pourquoi y-a-t-il des gravillons sur la chaussée ?,2021-07-06,11,https://www.ladepeche.fr/2021/07/06/gravillons-sur-les-chaussees-cest-fait-expres-9653611.php,2021-07-17 16:03:20,local
Montréal_V2,travaux routiers,17,Zone911,Congestion monstre sur la route 175 - Réserve faunique des Laurentides.,2021-07-04,13,https://zone911.com/divers/31083-congestion-monstre-sur-la-route-175-reserve-faunique-des-laurentides,2021-07-17 16:03:20,local
Montréal_V2,travaux routiers,18,Transport Routier,Henri-IV à Québec : Travaux intensifs du 9 au 12 juillet,2021-07-07,10,https://www.transportroutier.ca/nouvelles/henri-iv-a-quebec-travaux-intensifs-du-9-au-12-juillet/,2021-07-17 16:03:20,local
Montréal_V2,travaux routiers,19,journal le soir,La route 232 améliorée dès cet été,2021-07-15,2,https://journallesoir.ca/2021/07/15/la-route-232-amelioree-des-cet-ete/,2021-07-17 16:03:21,local
Montréal_V2,travaux routiers,20,La Tribune - Groupe Capitales Médias,"Taxes sur l'essence: un bonis de 18,6 M$ pour Sherbrooke",2021-07-13,4,https://www.latribune.ca/ma-region/taxes-sur-lessence-un-bonis-de-186-m-pour-sherbrooke-45dc7155505cb78f1ad7a2721c7eaa73,2021-07-17 16:03:21,local
Montréal_V2,travaux routiers,21,ICI.Radio-Canada.ca,Marc Asselin invite les citoyens à plus de civisme autour des travaux routiers,2021-06-21,26,https://ici.radio-canada.ca/nouvelle/1803541/conseil-municipal-seance,2021-07-17 16:03:21,local
Montréal_V2,travaux routiers,22,Le journal de Lévis,Chronique SAAQ - Pourquoi être particulièrement vigilant dans une zone de chantiers routiers?,2021-06-30,17,https://www.journaldelevis.com/1298/%C3%80_la_une_aujourd_hui.html?id=80998,2021-07-17 16:03:21,local
Montréal_V2,travaux routiers,23,L'Action d'Autray,"Saint-Didace obtient 1,1 million $ pour son réseau routier local",2021-06-29,18,https://www.lactiondautray.com/article/2021/06/29/saint-didace-obtient-1-1-million-pour-son-reseau-routier-local,2021-07-17 16:03:21,local
Montréal_V2,travaux routiers,24,20 Minutes,Toutes les routes et autoroutes fermées cet été en Ile-de-France,2021-07-16,1,https://www.20minutes.fr/paris/3085211-20210716-ile-france-toutes-routes-autoroutes-fermees-cause-travaux,2021-07-17 16:03:22,local
Montréal_V2,travaux routiers,25,Acadie Nouvelle,Vaste programme de réfection des routes à Bathurst,2021-06-29,18,https://www.acadienouvelle.com/actualites/2021/06/29/vaste-programme-de-refection-des-routes-a-bathurst/,2021-07-17 16:03:22,local
Montréal_V2,autobus OR tramway,1,Le Journal de Québec,"Tracé du tramway dans Limoilou: les commerçants comblés, des résidents déçus",2021-07-15,2,https://www.journaldequebec.com/2021/07/14/passage-du-tramway-sur-la-4e-avenue-la-preservation-de-la-place-limouloise-a-pese-lourd,2021-07-17 16:03:33,local
Montréal_V2,autobus OR tramway,2,Le Journal de Québec,Tramway de Québec: feu vert de la CAQ pour un nouvel appel d'offres,2021-07-07,10,https://www.journaldequebec.com/2021/07/07/tramway-de-quebec-feu-vert-de-la-caq-pour-un-nouvel-appel-doffres,2021-07-17 16:03:34,local
Montréal_V2,autobus OR tramway,3,Le Soleil - Groupe Capitales Médias,Le tramway déplacé vers D'Estimauville fait grimper la valeur du contrat d'ingénierie de SYSTRA Canada,2021-07-17,0,https://www.lesoleil.com/actualite/la-capitale/le-tramway-deplace-vers-destimauville-fait-grimper-la-valeur-du-contrat-dingenierie-de-systra-canada-acc35096ab0fa1210a2007bf654c64aa,2021-07-17 16:03:34,local
Montréal_V2,autobus OR tramway,4,Le Soleil - Groupe Capitales Médias,Contrats du tramway : Ce qu'on ne nous avait pas dit,2021-07-03,14,https://www.lesoleil.com/chroniques/francois-bourque/contrats-du-tramway--ce-quon-ne-nous-avait-pas-dit-6396bbaf0dcc829784bfc8c1eb817d4b,2021-07-17 16:03:35,local
Montréal_V2,autobus OR tramway,5,Le Journal de Montréal,"En Moldavie, on se vaccine en montant dans le tramway",2021-07-14,3,https://www.journaldemontreal.com/2021/07/14/en-moldavie-on-se-vaccine-en-montant-dans-le-trolley,2021-07-17 16:03:35,local
Montréal_V2,autobus OR tramway,6,Journal Métro,Piste cyclable élargie: finies les déviations d'autobus sur Gouin,2021-07-14,3,https://journalmetro.com/local/riviere-des-prairies/2669781/piste-cyclable-elargie-finies-les-deviations-dautobus-sur-gouin/,2021-07-17 16:03:35,local
Montréal_V2,autobus OR tramway,7,Le Journal de Québec,Éole en musique: un autobus pour vacciner les festivaliers,2021-07-15,2,https://www.journaldequebec.com/2021/07/15/eole-en-musique-un-autobus-pour-vacciner-les-festivaliers,2021-07-17 16:03:35,local
Montréal_V2,autobus OR tramway,8,TVA Nouvelles,Une enfant de six ans coincée dans la porte d'un autobus en marche,2021-07-14,3,https://www.tvanouvelles.ca/2021/07/14/une-enfant-de-six-ans-coincee-dans-la-porte-dun-autobus-en-marche,2021-07-17 16:03:35,local
Montréal_V2,autobus OR tramway,9,Le Journal de Québec,Appels de qualification du tramway: Labeaume confiant d'obtenir le décret d'ici mercredi,2021-07-05,12,https://www.journaldequebec.com/2021/07/05/appels-de-qualification-du-tramway-labeaume-confiant-dobtenir-le-decret-dici-mercredi,2021-07-17 16:03:36,local
Montréal_V2,autobus OR tramway,10,Le Journal de Québec,Trois-Rivières recevra ses premiers bus électriques sous peu,2021-07-14,3,https://www.journaldequebec.com/2021/07/13/trois-rivieres-recevra-ses-premiers-bus-electriques-sous-peu-1,2021-07-17 16:03:36,local
Montréal_V2,autobus OR tramway,11,Le Devoir,L'aide de Québec pour électrifier les autobus scolaires fait des mécontents,2021-07-06,11,https://www.ledevoir.com/economie/616038/transport-l-aide-de-quebec-pour-electrifier-les-autobus-scolaires-fait-des-mecontents,2021-07-17 16:03:36,local
Montréal_V2,autobus OR tramway,12,La Presse,Île d'Orléans | Un mystérieux autobus aperçu sur le fleuve,2021-06-29,18,https://www.lapresse.ca/actualites/regional/2021-06-29/ile-d-orleans/un-mysterieux-autobus-apercu-sur-le-fleuve.php,2021-07-17 16:03:36,local
Montréal_V2,autobus OR tramway,13,Le Journal de Québec,"Les dirigeants d'entreprises de Lévis sont pro-tunnel, mais mitigés sur le tramway",2021-06-21,26,https://www.journaldequebec.com/2021/06/21/reseau-express-de-la-capitale-les-dirigeants-dentreprises-levisiennes-sont-pro-tunnel-mais-mitiges-sur-le-tramway,2021-07-17 16:03:36,local
Montréal_V2,autobus OR tramway,14,VINGT 55 Média web,Une aide de 20 M$ pour relancer le transport interurbain par autobus partout au Québec,2021-07-09,8,https://vingt55.ca/une-aide-de-20-m-pour-relancer-le-transport-interurbain-par-autobus-partout-au-quebec/,2021-07-17 16:03:36,local
Montréal_V2,autobus OR tramway,15,ICI.Radio-Canada.ca,Les autobus d'Orléans Express reprendront la route Ottawa-Montréal dès le 8 juillet,2021-07-05,12,https://ici.radio-canada.ca/nouvelle/1806720/autobus-ottawa-gatineau-montreal-transport-orleans-express,2021-07-17 16:03:37,local
